Year,Month,Day,CAN,YAK,TAY,LAN,TOR,NOR,ALT,LOT,PAK
1923,11,16,-17.300001,-36.5,-28.9,-9.2,-9.0,-5.4,-14.1,-1.0,-4.3
1923,12,16,-29.4,-47.2,-32.2,-13.8,-12.0,-9.400001,-17.4,-3.7,-10.2
1924,1,16,-27.1,-50.5,-38.2,-14.0,-12.8,-8.8,-20.9,-5.5,-12.2
1924,2,15,-28.800001,-45.2,-33.2,-17.800001,-16.7,-10.2,-24.5,-6.9,-9.7
1924,3,16,-19.800001,-33.3,-22.1,-13.0,-14.400001,-8.1,-16.6,-2.8,-4.0
1924,4,16,-19.7,-19.300001,-14.6,-5.3,-8.1,-2.1000001,-4.1,1.0,1.9
1924,5,16,-0.8,-5.4,-1.2,2.1000001,-1.9,4.1,4.5,6.6,2.2
1924,6,16,9.400001,4.7000003,5.8,7.2000003,2.5,8.400001,6.7000003,8.5,9.400001
1924,7,16,12.2,6.9,15.3,15.1,10.8,12.8,14.0,10.8,13.900001
1924,8,16,9.400001,6.3,11.0,12.400001,9.2,12.0,9.7,7.7000003,12.8
1924,9,16,2.4,-0.90000004,2.9,6.7000003,3.9,8.1,3.9,8.1,7.7000003
1924,10,16,-10.5,-18.6,-11.3,0.8,-0.7,3.7,-5.1,4.3,2.8
1924,11,16,-19.300001,-32.9,-26.5,-7.5,-7.2000003,-2.2,-10.1,-0.6,-4.1
1924,12,16,-28.800001,-43.4,-32.2,-8.8,-6.9,-2.5,-16.300001,-3.1000001,-8.400001
1925,1,16,-36.100002,-44.3,-30.4,-6.4,-5.0,-4.5,-17.0,-3.0,-12.7
1925,2,15,-34.0,-47.3,-33.8,-12.400001,-11.2,-5.2000003,-20.7,-2.4,-13.1
1925,3,16,-25.9,-31.6,-27.2,-13.8,-15.2,-7.3,-14.8,-4.9,-3.2
1925,4,16,-14.2,-19.0,-14.3,-2.5,-5.3,0.7,-6.6,1.0,2.6000001
1925,5,16,-0.1,-4.3,-4.4,3.0,-1.0,5.9,1.3000001,5.3,5.7000003
1925,6,16,10.5,3.8,5.1,9.5,4.7000003,10.0,7.5,9.2,9.900001
1925,7,16,12.900001,8.1,11.400001,16.5,12.1,15.400001,9.1,10.400001,13.400001
1925,8,16,10.400001,4.9,9.8,10.6,7.5,11.7,9.900001,10.1,12.400001
1925,9,16,4.2000003,-2.7,2.9,5.4,2.7,6.6,4.6,5.9,8.5
1925,10,16,-5.7000003,-16.7,-9.8,-4.7000003,-6.1,-0.6,-1.9,4.4,3.4
1925,11,16,-18.5,-37.0,-26.5,-12.7,-12.7,-7.0,-10.2,-2.1000001,-4.5
1925,12,16,-23.4,-44.100002,-32.600002,-16.1,-14.3,-10.400001,-17.300001,-3.6000001,-7.9
1926,1,16,-18.7,-48.600002,-34.100002,-17.4,-16.1,-10.0,-20.1,-4.5,-10.400001
1926,2,15,-27.0,-45.3,-35.8,-18.4,-17.300001,-9.400001,-19.300001,-0.3,-8.6
1926,3,16,-19.2,-32.2,-18.800001,-8.0,-9.5,-4.0,-9.0,-1.7,-3.7
1926,4,16,-12.0,-17.800001,-11.5,-4.7000003,-7.5,0.5,-3.0,2.4,-0.3
1926,5,16,-0.5,-3.5,-6.8,1.9,-2.2,4.0,0.2,3.7,4.9
1926,6,16,10.7,4.0,5.1,9.5,4.9,10.2,9.2,6.6,9.400001
1926,7,16,12.900001,9.400001,13.5,13.1,8.7,13.2,11.3,10.400001,12.6
1926,8,16,10.0,6.6,12.900001,11.1,7.9,11.7,9.1,10.400001,13.8
1926,9,16,3.7,-0.8,1.9,4.7000003,1.9,6.4,3.7,10.0,8.8
1926,10,16,-6.3,-19.1,-8.6,-6.0,-7.4,-2.0,-3.9,4.7000003,2.2
1926,11,16,-17.7,-36.3,-27.9,-7.5,-7.5,-2.4,-13.2,2.1000001,-6.7000003
1926,12,16,-27.4,-44.8,-33.4,-16.1,-14.2,-7.7000003,-23.1,-4.6,-7.9
1927,1,16,-28.300001,-49.5,-39.4,-16.1,-14.900001,-7.6,-24.1,-3.6000001,-12.900001
1927,2,15,-26.6,-46.8,-31.800001,-12.0,-11.1,-6.2000003,-19.6,-4.8,-10.900001
1927,3,16,-24.7,-33.9,-25.6,-10.0,-11.400001,-2.5,-18.2,-1.0,-5.7000003
1927,4,16,-17.6,-16.0,-13.3,-5.0,-7.8,-1.4,-4.7000003,1.6,1.9
1927,5,16,-1.1,-2.8,-0.5,1.3000001,-2.8,2.5,5.3,6.1,5.1
1927,6,16,10.7,5.7000003,8.2,9.1,4.5,8.400001,8.0,9.0,9.7
1927,7,16,14.1,8.5,11.1,16.6,12.2,14.8,11.3,11.0,14.2
1927,8,16,10.5,4.8,10.6,11.5,8.3,12.5,9.3,10.0,13.0
1927,9,16,1.5,-0.4,4.3,4.1,1.3000001,6.3,5.0,8.1,8.3
1927,10,16,-10.3,-14.900001,-9.7,-5.3,-6.5,0.2,-4.2000003,3.7,4.4
1927,11,16,-27.0,-30.2,-29.4,-14.900001,-14.7,-6.9,-14.2,-0.2,-3.5
1927,12,16,-30.6,-44.2,-35.100002,-14.1,-12.2,-10.5,-19.300001,-4.3,-8.5
1928,1,16,-23.7,-51.100002,-35.600002,-13.7,-12.5,-9.1,-20.4,-2.6000001,-13.400001
1928,2,15,-22.6,-45.600002,-32.100002,-12.6,-11.5,-7.3,-19.0,-2.6000001,-10.1
1928,3,16,-29.0,-30.1,-26.1,-7.8,-9.3,-5.1,-16.5,-1.6,-6.4
1928,4,16,-16.300001,-16.300001,-13.900001,-3.5,-6.4,0.1,-5.5,1.4,1.3000001
1928,5,16,-1.5,-4.5,-3.4,2.4,-1.8000001,4.2000003,3.7,3.3,6.8
1928,6,16,10.400001,5.1,6.8,7.8,3.1000001,7.4,9.7,9.1,10.3
1928,7,16,13.0,7.7000003,14.5,10.400001,5.9,9.7,11.3,14.400001,12.8
1928,8,16,9.3,5.9,12.400001,10.3,7.3,9.7,9.5,12.0,12.2
1928,9,16,2.2,-3.2,3.1000001,4.8,1.9,6.0,3.7,8.1,7.2000003
1928,10,16,-9.400001,-17.5,-10.900001,-3.7,-5.1,1.4,-3.1000001,4.1,3.2
1928,11,16,-15.8,-37.0,-26.800001,-10.7,-10.7,-3.4,-14.6,1.1,-2.8
1928,12,16,-21.9,-44.7,-32.100002,-14.8,-12.8,-6.5,-25.300001,-4.1,-9.6
1929,1,16,-25.5,-51.100002,-39.9,-14.3,-13.0,-10.2,-25.2,-8.400001,-14.5
1929,2,15,-24.800001,-43.9,-34.8,-18.6,-17.6,-12.1,-25.7,-10.2,-12.900001
1929,3,16,-26.7,-34.9,-22.9,-7.7000003,-9.2,-2.1000001,-11.400001,-2.6000001,-3.4
1929,4,16,-14.0,-17.800001,-13.400001,-8.1,-10.900001,-3.0,-0.7,-1.1,3.3
1929,5,16,-0.90000004,-2.3,-4.5,3.5,-0.5,5.5,1.3000001,5.9,5.2000003
1929,6,16,10.0,6.0,5.4,9.0,4.3,8.7,9.900001,9.3,9.8
1929,7,16,11.6,9.0,15.2,10.5,6.1,10.7,11.0,12.1,12.900001
1929,8,16,9.7,6.9,10.0,9.2,5.9,9.400001,8.2,10.8,12.6
1929,9,16,5.3,-4.5,3.6000001,5.7000003,2.9,7.0,4.1,10.7,9.5
1929,10,16,-4.6,-18.1,-7.3,-1.7,-3.1000001,2.1000001,-4.1,5.0,1.7
1929,11,16,-18.1,-41.5,-25.300001,-5.7000003,-5.8,-1.2,-12.400001,0.4,-3.7
1929,12,16,-26.4,-48.7,-35.7,-4.9,-3.4,-2.0,-28.5,-0.7,-12.6
1930,1,16,-26.800001,-48.3,-29.5,-9.7,-8.2,-3.9,-24.1,-2.4,-15.6
1930,2,15,-32.9,-46.100002,-37.9,-11.400001,-10.6,-6.2000003,-18.800001,-5.5,-12.8
1930,3,16,-25.1,-26.4,-24.4,-10.400001,-11.900001,-3.7,-10.8,-1.1,-5.2000003
1930,4,16,-15.6,-17.5,-16.1,-3.1000001,-5.9,1.6,-8.3,1.6,0.1
1930,5,16,0.3,-5.3,-2.5,4.7000003,0.7,6.8,2.7,4.3,5.7000003
1930,6,16,10.400001,6.8,8.2,10.8,6.1,11.5,9.6,11.3,9.7
1930,7,16,14.400001,9.0,13.5,15.2,10.900001,14.2,10.5,10.0,13.8
1930,8,16,10.8,7.2000003,8.3,12.400001,9.400001,12.7,7.8,10.2,12.5
1930,9,16,3.5,-1.4,2.4,3.2,0.4,5.9,1.8000001,8.6,7.5
1930,10,16,-8.8,-19.800001,-12.2,-1.5,-3.0,2.7,-4.5,4.1,2.5
1930,11,16,-22.800001,-35.100002,-20.7,-8.1,-8.2,-3.8,-13.5,1.8000001,-2.4
1930,12,16,-21.9,-46.7,-35.4,-11.6,-9.900001,-3.8,-21.1,-3.2,-9.3
1931,1,16,-24.5,-55.3,-40.100002,-15.8,-14.5,-9.7,-25.0,-4.3,-10.3
1931,2,15,-24.2,-49.600002,-33.0,-15.2,-14.3,-8.5,-28.5,-5.8,-13.1
1931,3,16,-26.6,-30.2,-24.5,-11.1,-12.6,-8.0,-13.400001,-4.6,-3.8
1931,4,16,-14.6,-23.300001,-15.3,-4.2000003,-7.0,-0.90000004,-5.5,-0.1,3.2
1931,5,16,-2.7,-3.7,-3.9,3.9,-0.1,5.8,0.90000004,7.2000003,4.7000003
1931,6,16,9.900001,6.7000003,6.8,6.1,1.4,7.2000003,10.5,10.8,8.900001
1931,7,16,12.7,11.6,12.5,14.5,10.1,13.0,9.900001,10.400001,11.2
1931,8,16,8.6,5.8,11.3,10.0,6.8,9.8,10.900001,9.1,13.2
1931,9,16,3.0,-0.7,4.1,2.7,0.0,4.3,4.2000003,4.2000003,9.400001
1931,10,16,-8.1,-15.400001,-8.3,-2.7,-4.2000003,0.6,-2.1000001,2.9,4.1
1931,11,16,-19.7,-34.7,-26.4,-4.3,-4.5,-0.5,-15.5,0.7,-3.6000001
1931,12,16,-26.1,-44.9,-30.5,-9.8,-7.9,-6.1,-20.6,-4.9,-9.400001
1932,1,16,-30.9,-46.2,-32.3,-8.8,-7.5,-4.3,-16.9,-3.7,-10.6
1932,2,15,-34.7,-43.100002,-30.0,-10.2,-9.2,-4.4,-19.1,-8.5,-11.8
1932,3,16,-23.5,-32.600002,-24.6,-9.2,-10.7,-5.5,-13.3,-4.3,-3.5
1932,4,16,-12.1,-18.5,-11.7,-3.5,-6.4,-0.6,-2.4,0.0,3.3
1932,5,16,-0.2,-6.0,-2.0,1.7,-2.3,5.2000003,1.9,4.6,4.4
1932,6,16,9.5,5.7000003,7.7000003,8.2,3.6000001,8.6,7.9,8.0,10.400001
1932,7,16,13.1,9.3,14.8,13.6,9.3,13.400001,12.8,10.3,14.1
1932,8,16,9.900001,6.3,11.0,10.3,7.1,11.1,7.4,12.8,11.8
1932,9,16,2.9,-0.5,4.8,4.1,1.3000001,5.9,4.2000003,10.900001,9.1
1932,10,16,-8.0,-16.9,-9.900001,-4.4,-5.9,-0.2,-2.0,4.1,2.4
1932,11,16,-27.300001,-39.5,-29.7,-6.3,-6.4,-2.6000001,-11.900001,0.1,-3.3
1932,12,16,-27.5,-49.5,-32.3,-6.5,-4.7000003,-2.5,-17.300001,-2.6000001,-10.400001
1933,1,16,-33.5,-47.4,-32.8,-9.6,-8.5,-6.0,-27.6,-6.9,-14.5
1933,2,15,-30.9,-48.4,-33.9,-16.9,-16.0,-8.5,-24.6,-4.8,-9.900001
1933,3,16,-25.300001,-36.0,-24.800001,-11.3,-12.7,-3.8,-16.1,-1.2,-5.7000003
1933,4,16,-14.0,-19.9,-13.2,-5.4,-8.2,-0.7,-2.6000001,1.4,0.1
1933,5,16,-1.3000001,-5.1,-6.3,2.2,-1.9,5.1,2.7,4.2000003,5.9
1933,6,16,7.6,6.2000003,4.5,12.1,7.5,12.8,7.8,6.7000003,10.1
1933,7,16,11.7,8.7,12.0,14.5,10.0,13.900001,11.2,11.8,14.3
1933,8,16,10.5,6.9,12.0,10.5,7.3,11.2,10.6,11.900001,12.400001
1933,9,16,2.0,-0.7,0.3,5.2000003,2.5,7.8,1.8000001,8.900001,8.1
1933,10,16,-10.5,-14.2,-10.2,-2.0,-3.4,2.3,-6.5,4.6,2.9
1933,11,16,-22.2,-32.2,-28.300001,-9.8,-9.8,-4.9,-12.2,-1.5,-2.9
1933,12,16,-35.3,-44.8,-31.800001,-10.6,-8.7,-6.4,-19.0,-7.8,-7.1
1934,1,16,-34.100002,-46.5,-32.7,-6.6,-5.3,-4.0,-22.0,-4.6,-14.8
1934,2,15,-23.1,-41.2,-21.4,-12.3,-11.3,-4.1,-17.300001,-5.6,-8.3
1934,3,16,-25.300001,-34.4,-22.300001,-9.3,-10.900001,-3.7,-17.1,-2.1000001,-6.3
1934,4,16,-13.5,-20.7,-14.3,-5.1,-7.9,-0.1,-9.5,3.2,1.3000001
1934,5,16,-1.2,-2.8,-2.9,4.7000003,0.5,6.5,3.1000001,6.8,3.3
1934,6,16,8.900001,5.6,7.5,9.1,4.4,9.900001,9.2,9.400001,10.0
1934,7,16,12.2,11.1,13.2,15.8,11.3,13.5,8.3,12.5,12.8
1934,8,16,9.2,5.7000003,10.0,12.2,9.1,12.8,8.900001,9.8,12.6
1934,9,16,1.7,-2.2,1.8000001,8.8,5.9,9.5,0.2,10.0,8.3
1934,10,16,-6.2000003,-17.2,-9.400001,-0.8,-2.3,3.0,-4.8,4.3,1.9
1934,11,16,-21.2,-36.5,-26.1,-7.3,-7.3,-2.9,-14.7,-1.3000001,-3.8
1934,12,16,-23.1,-46.100002,-34.100002,-10.2,-8.6,-2.8,-18.5,0.5,-7.4
1935,1,16,-30.5,-49.4,-36.600002,-13.0,-11.7,-7.9,-23.4,-6.3,-14.3
1935,2,15,-22.300001,-43.7,-25.0,-13.8,-12.8,-6.1,-16.5,-3.5,-10.400001
1935,3,16,-27.2,-36.600002,-26.0,-9.7,-11.2,-5.5,-11.3,-3.1000001,-4.5
1935,4,16,-15.7,-16.9,-17.2,-4.0,-6.8,-0.2,-6.4,0.5,-0.90000004
1935,5,16,-3.4,-3.4,0.1,0.5,-3.7,3.1000001,3.0,3.7,5.4
1935,6,16,8.900001,4.9,8.2,9.1,4.5,10.3,10.1,10.8,9.0
1935,7,16,13.3,10.8,13.400001,12.900001,8.400001,12.3,11.400001,12.3,13.0
1935,8,16,7.8,6.3,10.400001,9.8,6.5,11.1,9.1,10.3,12.6
1935,9,16,2.1000001,-1.3000001,2.9,3.6000001,0.8,6.1,4.2000003,8.8,8.0
1935,10,16,-9.6,-15.900001,-14.6,-1.6,-3.0,1.9,-4.1,4.1,2.3
1935,11,16,-25.2,-36.5,-28.9,-4.7000003,-5.0,-0.7,-18.9,0.6,-4.1
1935,12,16,-28.300001,-44.5,-34.4,-9.400001,-7.5,-5.2000003,-28.4,-3.8,-10.5
1936,1,16,-30.6,-50.7,-40.4,-15.8,-14.5,-8.8,-23.5,-1.1,-13.3
1936,2,15,-36.5,-42.3,-32.9,-20.4,-19.4,-9.5,-21.4,-4.2000003,-9.6
1936,3,16,-24.800001,-34.9,-24.6,-12.3,-13.5,-4.6,-16.6,-0.5,-7.4
1936,4,16,-15.2,-16.4,-12.7,-4.7000003,-7.5,-1.1,-8.8,0.6,0.4
1936,5,16,-1.3000001,-1.7,-2.5,5.2000003,1.0,6.4,0.7,5.7000003,7.8
1936,6,16,11.0,5.0,5.3,13.0,8.2,12.5,7.7000003,8.6,10.3
1936,7,16,12.8,10.1,14.3,13.7,9.3,13.8,10.2,10.1,13.0
1936,8,16,11.3,7.7000003,10.5,11.3,8.1,11.6,6.6,10.2,12.400001
1936,9,16,1.3000001,-0.5,3.8,5.3,2.5,6.3,3.0,8.3,9.400001
1936,10,16,-9.3,-15.400001,-10.8,-3.5,-4.9,0.5,-1.0,1.1,4.0
1936,11,16,-20.0,-34.4,-30.1,-4.9,-4.9,-2.1000001,-11.6,-0.7,-3.7
1936,12,16,-30.7,-44.5,-29.4,-6.1,-4.3,-2.4,-18.5,-2.7,-9.0
1937,1,16,-21.800001,-48.100002,-27.9,-10.2,-9.2,-6.9,-25.2,-3.2,-12.7
1937,2,15,-29.5,-42.600002,-31.6,-18.1,-17.0,-9.900001,-19.6,-1.9,-9.5
1937,3,16,-23.1,-35.5,-30.0,-11.400001,-12.900001,-6.5,-17.5,-2.7,-5.7000003
1937,4,16,-14.3,-18.9,-15.1,-0.90000004,-3.6000001,2.3,-8.6,1.3000001,0.2
1937,5,16,-2.3,-3.2,-0.7,5.8,1.7,7.9,2.8,7.0,6.0
1937,6,16,11.2,6.3,8.5,11.900001,7.2000003,10.7,8.0,9.8,10.900001
1937,7,16,12.400001,8.6,13.400001,16.2,11.7,15.1,10.1,11.400001,12.6
1937,8,16,8.3,5.5,7.1,13.8,10.900001,13.8,7.7000003,10.900001,12.900001
1937,9,16,4.6,-1.5,2.9,5.1,2.3,7.2000003,3.2,8.0,8.5
1937,10,16,-5.3,-16.300001,-11.8,0.3,-1.1,4.3,-3.8,4.7000003,1.9
1937,11,16,-17.5,-38.100002,-26.9,-7.2000003,-7.0,-3.1000001,-16.300001,-1.0,-5.0
1937,12,16,-27.1,-42.8,-36.3,-13.5,-11.6,-8.7,-23.0,-4.3,-10.0
1938,1,16,-29.4,-47.2,-32.8,-12.5,-11.1,-7.0,-25.5,-3.7,-12.8
1938,2,15,-30.300001,-43.2,-32.3,-7.1,-6.0,-3.4,-17.9,-5.0,-12.3
1938,3,16,-22.5,-33.4,-20.9,-7.5,-8.900001,-1.0,-12.8,0.4,-5.8
1938,4,16,-13.400001,-16.0,-11.1,-3.1000001,-6.0,0.1,-1.4,-1.5,2.3
1938,5,16,-0.4,-3.9,-2.1000001,2.9,-1.3000001,4.9,3.3,3.7,8.6
1938,6,16,9.2,5.8,7.7000003,10.0,5.2000003,9.2,7.2000003,10.1,9.2
1938,7,16,14.1,9.0,12.400001,16.1,11.8,13.7,10.900001,10.5,13.1
1938,8,16,10.5,5.6,11.3,11.8,8.6,12.7,8.2,10.3,13.2
1938,9,16,6.5,-0.4,2.9,6.7000003,3.9,8.2,1.5,8.3,7.8
1938,10,16,-3.0,-19.300001,-12.2,0.90000004,-0.6,3.9,-5.0,4.2000003,3.2
1938,11,16,-18.1,-32.5,-25.9,-4.5,-4.6,-0.3,-10.400001,2.0,-4.6
1938,12,16,-24.2,-49.0,-34.5,-8.0,-6.5,-4.8,-25.7,-5.2000003,-8.400001
1939,1,16,-27.4,-52.0,-37.5,-14.3,-12.900001,-8.0,-23.0,-2.5,-11.6
1939,2,15,-30.6,-41.5,-24.300001,-10.400001,-9.400001,-2.8,-17.6,-4.0,-11.400001
1939,3,16,-26.4,-29.800001,-22.4,-9.7,-11.3,-4.3,-14.900001,-4.4,-7.4
1939,4,16,-12.400001,-17.2,-11.3,-5.6,-8.400001,-0.4,-3.2,2.6000001,-0.90000004
1939,5,16,-0.5,-1.5,-4.2000003,1.9,-2.3,5.0,2.9,2.8,6.1
1939,6,16,10.1,5.0,9.2,9.1,4.4,9.900001,9.2,9.1,10.400001
1939,7,16,13.3,6.8,11.900001,13.6,9.3,13.0,11.900001,10.2,13.6
1939,8,16,9.6,7.3,10.8,12.8,9.5,13.6,10.1,10.6,13.0
1939,9,16,2.1000001,-0.6,3.1000001,4.2000003,1.4,7.3,4.4,7.6,9.400001
1939,10,16,-10.2,-18.2,-11.3,-2.7,-4.1,0.2,-6.2000003,3.3,3.4
1939,11,16,-20.9,-35.600002,-27.5,-6.1,-6.1,-2.2,-16.300001,1.5,-3.0
1939,12,16,-20.5,-43.9,-24.300001,-16.1,-13.900001,-9.3,-16.5,-5.0,-7.0
1940,1,16,-22.1,-44.600002,-40.600002,-18.7,-17.1,-12.8,-25.2,-10.0,-10.3
1940,2,15,-24.800001,-42.9,-30.1,-17.6,-16.7,-13.6,-19.4,-5.1,-8.400001
1940,3,16,-22.1,-30.7,-22.4,-15.5,-17.1,-8.900001,-11.6,-2.1000001,-5.1
1940,4,16,-8.6,-17.300001,-11.8,-5.0,-7.9,-1.5,-3.0,1.6,1.3000001
1940,5,16,-0.7,-5.0,-2.7,6.1,2.2,7.5,2.7,5.4,6.1
1940,6,16,9.0,5.0,8.5,11.0,6.4,11.400001,9.0,8.900001,10.5
1940,7,16,14.1,9.8,12.2,12.1,7.8,12.3,11.0,9.8,13.400001
1940,8,16,10.400001,4.1,10.400001,10.2,7.0,9.8,8.6,9.3,12.1
1940,9,16,5.5,-3.7,2.0,5.7000003,2.8,5.7000003,1.5,8.3,7.8
1940,10,16,-5.5,-20.1,-14.5,-0.6,-2.1000001,2.0,-4.5,3.8,3.7
1940,11,16,-20.6,-40.8,-27.4,-9.8,-9.8,-3.5,-15.1,0.8,-2.3
1940,12,16,-23.6,-46.0,-37.2,-14.2,-12.400001,-7.8,-15.900001,-7.9,-8.0
1941,1,16,-28.300001,-48.7,-40.9,-18.0,-16.7,-15.3,-20.1,-7.3,-12.2
1941,2,15,-23.5,-47.3,-37.8,-16.4,-15.6,-11.0,-21.800001,-4.1,-8.3
1941,3,16,-23.6,-36.4,-30.6,-12.6,-14.1,-6.5,-12.2,-1.5,-2.4
1941,4,16,-12.0,-17.300001,-15.900001,-6.3,-9.1,-1.8000001,-4.2000003,-0.3,2.9
1941,5,16,-0.1,-2.8,-1.6,2.0,-2.0,4.3,2.5,2.1000001,7.4
1941,6,16,10.8,5.6,10.5,8.6,3.8,9.6,10.2,9.400001,11.1
1941,7,16,13.3,10.3,14.900001,16.7,12.400001,15.400001,10.8,11.8,13.0
1941,8,16,10.7,5.9,11.8,9.900001,6.7000003,10.6,9.400001,9.400001,13.6
1941,9,16,2.3,-2.6000001,3.7,4.2000003,1.4,6.7000003,3.1000001,7.4,8.400001
1941,10,16,-10.6,-17.0,-8.6,-4.8,-6.2000003,0.1,-4.2000003,3.3,6.1
1941,11,16,-23.1,-37.8,-28.7,-8.3,-8.5,-4.2000003,-14.400001,-1.3000001,-2.3
1941,12,16,-27.6,-50.9,-36.8,-18.300001,-16.5,-8.900001,-19.2,-3.8,-7.8
1942,1,16,-22.5,-44.3,-30.6,-21.4,-19.7,-16.5,-23.0,-9.400001,-12.3
1942,2,15,-23.7,-44.8,-34.4,-18.4,-17.4,-12.8,-25.2,-8.900001,-11.2
1942,3,16,-23.800001,-37.9,-28.800001,-14.400001,-15.900001,-9.400001,-10.5,-1.3000001,-2.5
1942,4,16,-13.3,-19.4,-14.900001,-3.7,-6.5,0.5,-4.8,1.5,2.9
1942,5,16,1.8000001,-4.2000003,-2.0,1.6,-2.5,4.1,0.90000004,5.5,6.2000003
1942,6,16,11.0,4.0,7.8,9.1,4.4,8.5,9.5,9.1,9.8
1942,7,16,14.2,9.5,14.8,13.0,8.6,11.5,10.3,10.900001,13.400001
1942,8,16,10.5,4.3,9.6,10.400001,7.2000003,11.3,9.2,11.3,12.5
1942,9,16,4.3,-2.5,3.8,4.8,2.0,6.9,4.5,10.5,8.6
1942,10,16,-5.0,-16.800001,-13.1,-3.0,-4.5,2.0,-5.1,7.0,3.3
1942,11,16,-23.7,-34.600002,-27.7,-7.1,-7.2000003,-2.8,-11.7,-2.0,-1.3000001
1942,12,16,-32.0,-41.5,-26.5,-14.2,-12.6,-5.9,-19.5,-2.4,-9.0
1943,1,16,-32.2,-45.100002,-35.0,-18.2,-16.7,-10.7,-24.7,-3.6000001,-11.900001
1943,2,15,-24.1,-42.7,-26.800001,-9.400001,-8.6,-3.9,-19.7,-2.6000001,-9.1
1943,3,16,-24.9,-27.800001,-19.1,-6.2000003,-7.6,-1.4,-14.900001,0.1,-4.3
1943,4,16,-11.8,-15.0,-6.6,-3.6000001,-6.5,1.1,-4.3,3.1000001,0.7
1943,5,16,0.7,-2.3,-0.4,3.5,-0.7,6.0,3.9,6.2000003,4.6
1943,6,16,11.6,4.1,8.0,11.2,6.5,10.8,8.1,8.400001,9.5
1943,7,16,13.6,7.4,12.6,13.5,9.2,12.400001,11.6,11.6,13.6
1943,8,16,10.2,4.7000003,11.3,10.0,6.8,10.1,10.8,12.5,13.1
1943,9,16,3.9,-0.90000004,4.9,5.5,2.7,7.0,3.5,9.3,9.400001
1943,10,16,-5.1,-14.0,-8.3,-1.5,-2.9,3.9,-4.9,6.1,2.9
1943,11,16,-14.2,-37.5,-27.4,-5.9,-5.8,-3.2,-15.8,-1.4,-2.8
1943,12,16,-21.0,-47.3,-32.4,-7.6,-5.8,-4.3,-18.300001,-2.9,-7.0
1944,1,16,-23.800001,-49.4,-31.800001,-12.5,-11.1,-7.8,-24.4,-2.9,-12.2
1944,2,15,-23.5,-43.2,-29.1,-11.400001,-10.5,-6.0,-20.1,-6.9,-11.1
1944,3,16,-23.1,-30.0,-22.0,-9.2,-10.8,-4.9,-10.5,-4.6,-3.1000001
1944,4,16,-11.7,-19.2,-11.900001,-6.3,-9.1,-1.6,-4.4,2.8,1.9
1944,5,16,-0.1,-1.9,-3.1000001,1.4,-2.7,3.5,2.4,5.3,7.2000003
1944,6,16,11.0,4.6,6.2000003,8.6,3.9,8.400001,10.1,8.2,9.8
1944,7,16,13.3,7.9,13.1,12.900001,8.6,13.1,11.1,11.0,14.900001
1944,8,16,9.6,6.2000003,11.0,10.3,7.1,12.0,9.5,13.7,13.2
1944,9,16,2.8,0.0,3.6000001,5.6,2.9,6.9,3.4,7.9,7.6
1944,10,16,-5.4,-18.2,-11.3,0.7,-0.7,3.3,-5.4,3.4,2.6000001
1944,11,16,-20.0,-37.2,-28.1,-6.9,-7.0,-3.3,-18.6,-0.5,-3.1000001
1944,12,16,-22.2,-45.8,-30.4,-8.1,-6.2000003,-3.5,-26.7,-4.0,-9.8
1945,1,16,-24.2,-50.9,-35.7,-16.6,-15.1,-10.8,-25.800001,-9.400001,-13.5
1945,2,15,-24.7,-45.0,-31.7,-12.0,-11.0,-6.0,-28.4,-1.9,-12.3
1945,3,16,-23.6,-33.0,-25.6,-9.900001,-11.3,-2.4,-16.7,-0.2,-6.0
1945,4,16,-16.7,-15.2,-9.8,-2.2,-5.1,1.3000001,-1.8000001,3.6000001,0.2
1945,5,16,-2.1000001,-3.0,0.2,2.5,-1.6,5.2000003,6.6,7.9,4.8
1945,6,16,9.5,4.6,11.3,9.1,4.5,9.8,9.7,10.8,9.8
1945,7,16,12.900001,9.1,14.2,14.900001,10.5,14.0,10.7,13.1,13.2
1945,8,16,10.1,5.9,11.0,12.7,9.5,12.7,9.6,10.6,12.7
1945,9,16,2.3,-2.3,5.0,4.6,1.7,6.4,4.4,9.1,9.5
1945,10,16,-6.5,-16.2,-7.1,-5.1,-6.4,1.2,-2.8,4.8,3.5
1945,11,16,-25.6,-34.600002,-27.9,-7.6,-7.4,-3.4,-12.7,-1.4,-2.8
1945,12,16,-25.7,-47.4,-37.9,-16.1,-14.3,-7.5,-19.800001,-2.5,-9.400001
1946,1,16,-27.300001,-50.100002,-38.7,-10.6,-9.2,-8.0,-19.0,-6.0,-11.0
1946,2,15,-28.800001,-47.5,-35.3,-18.800001,-18.0,-9.8,-14.2,-1.9,-8.0
1946,3,16,-24.2,-36.8,-24.800001,-11.900001,-13.5,-5.4,-17.300001,-1.1,-4.0
1946,4,16,-14.3,-17.7,-11.2,-3.5,-6.3,1.3000001,-2.7,3.9,4.6
1946,5,16,0.8,-6.5,-3.3,3.1000001,-1.0,5.8,1.8000001,6.4,7.8
1946,6,16,11.900001,4.1,6.4,10.1,5.4,9.5,8.0,8.7,10.2
1946,7,16,13.7,9.3,14.1,14.6,10.2,13.7,11.7,12.3,13.2
1946,8,16,10.7,5.1,10.3,11.3,8.1,11.7,8.3,10.6,13.2
1946,9,16,2.3,-3.1000001,-0.8,7.1,4.2000003,8.1,1.6,9.2,8.8
