Year,Month,Day,CAN,YAK,TAY,FIN,SWE,NOR,ALT,LOT,PAK
1939,5,16,61.9,72.6,,73.6,74.0,59.7,51.100002,79.5,
1939,6,16,60.9,84.6,,67.4,75.6,68.1,,58.7,
1939,7,16,65.5,73.1,,66.0,74.200005,71.5,,52.8,
1939,8,16,71.8,75.8,67.6,59.600002,69.9,70.700005,46.4,56.600002,42.9
1939,9,16,75.0,75.200005,77.9,73.8,77.9,66.5,34.7,57.3,36.100002
1939,10,16,67.5,73.6,82.4,78.9,75.8,73.9,48.2,69.0,37.7
1939,11,16,,,,76.3,74.700005,71.8,,62.2,
1939,12,16,57.4,,,68.700005,70.8,,55.3,65.1,
1940,1,16,,,,,,,,60.9,
1940,2,15,,,,,,,,55.8,
1940,3,16,47.5,47.8,,61.0,59.9,60.600002,,58.2,
1940,4,16,,62.4,,62.5,69.4,64.700005,,65.700005,
1940,5,16,61.0,72.9,,58.4,65.0,56.100002,47.0,63.9,
1940,6,16,64.3,80.3,,65.700005,71.5,61.0,,57.5,
1940,7,16,63.7,72.700005,,73.200005,81.6,72.1,,57.4,
1940,8,16,69.5,76.9,69.9,71.4,78.700005,70.9,46.2,54.100002,43.3
1940,9,16,70.200005,77.5,74.700005,78.0,81.8,71.9,46.600002,54.3,38.9
1940,10,16,74.4,72.0,82.6,78.1,75.8,75.1,48.4,63.7,37.7
1940,11,16,,,,74.5,68.9,71.700005,53.600002,60.8,
1940,12,16,57.3,,,68.5,70.4,,54.7,59.600002,
1941,1,16,,,,,,,,63.7,
1941,2,15,,,,,,,,61.600002,
1941,3,16,47.600002,,,58.9,60.5,62.3,,53.600002,
1941,4,16,,62.3,,62.600002,69.8,61.8,,67.8,
1941,5,16,58.3,73.1,,66.5,68.200005,57.5,49.9,66.8,
1941,6,16,61.100002,79.200005,,73.6,76.4,63.0,,57.3,
1941,7,16,64.5,73.6,,56.9,78.1,66.9,,50.8,
1941,8,16,64.9,77.1,68.9,76.6,83.4,73.4,46.600002,59.3,43.2
1941,9,16,66.5,74.5,83.8,76.200005,80.5,71.6,38.0,43.4,33.5
1941,10,16,67.6,71.4,82.1,75.6,77.4,74.5,46.2,61.0,
1941,11,16,,,,74.1,69.1,72.700005,52.9,66.1,
1941,12,16,,,,59.2,64.200005,,54.8,60.2,
1942,1,16,,,,,,,,63.100002,
1942,2,15,,,,,,,,63.0,
1942,3,16,48.0,47.4,,60.5,59.100002,56.9,,58.7,
1942,4,16,,62.4,,60.5,67.700005,60.2,,62.2,
1942,5,16,53.9,71.4,,73.0,74.4,64.4,50.7,60.4,
1942,6,16,59.0,81.6,,69.700005,75.700005,70.1,,53.100002,
1942,7,16,63.2,71.9,,63.4,74.1,69.1,,55.0,
1942,8,16,75.6,74.9,80.9,70.9,78.700005,70.700005,46.4,48.4,43.3
1942,9,16,70.6,73.4,77.200005,73.6,78.4,70.8,37.4,48.600002,34.4
1942,10,16,71.4,72.700005,82.700005,78.8,77.200005,74.9,,52.4,37.600002
1942,11,16,,,,73.8,68.0,70.9,54.4,66.1,
1942,12,16,57.100002,,,67.200005,69.0,,55.4,59.0,
1943,1,16,,,,,,,,60.8,
1943,2,15,,,,,,,,52.8,
1943,3,16,49.100002,47.4,,67.1,66.0,61.4,,47.5,
1943,4,16,,62.0,,72.0,75.9,67.5,,53.3,
1943,5,16,61.100002,71.1,,69.9,72.8,60.7,43.8,58.8,
1943,6,16,58.7,80.700005,,64.200005,71.8,66.5,,61.3,
1943,7,16,68.3,73.8,,66.3,77.9,70.1,,42.5,
1943,8,16,75.0,75.200005,57.9,76.1,81.8,71.1,46.100002,45.7,43.4
1943,9,16,71.9,79.1,79.9,73.6,77.5,72.8,41.4,54.2,36.7
1943,10,16,71.3,72.700005,83.1,75.700005,76.8,75.3,48.3,54.600002,37.600002
1943,11,16,,,,75.9,73.6,72.200005,54.100002,65.700005,
1943,12,16,,,,69.1,71.1,,55.2,66.700005,
1944,1,16,,,,,,,,60.9,
1944,2,15,,,,,,,,65.3,
1944,3,16,53.9,47.100002,,70.4,69.0,66.200005,,60.8,
1944,4,16,,61.0,,59.4,67.1,65.3,,56.3,
1944,5,16,61.8,67.1,,73.0,74.8,66.6,47.4,55.8,
1944,6,16,65.6,78.200005,,71.1,75.8,72.9,,63.7,
1944,7,16,65.0,77.200005,,64.200005,73.1,68.8,,58.100002,
1944,8,16,69.3,74.5,79.8,72.200005,78.700005,66.700005,,47.9,
1944,9,16,70.8,73.0,80.4,73.8,79.8,75.8,43.4,60.7,34.5
1944,10,16,70.4,70.4,82.0,83.700005,78.4,75.4,48.4,65.4,
1944,11,16,,,,76.5,77.0,71.6,55.7,63.600002,
1944,12,16,57.600002,,,73.0,73.4,,55.2,61.2,
1945,1,16,,,,,,,,59.5,
1945,2,15,,,,,,,,60.9,
1945,3,16,51.3,46.5,,62.5,61.7,62.8,,54.4,
1945,4,16,,63.600002,,70.700005,77.5,,,47.9,
1945,5,16,58.4,73.0,,76.3,75.8,65.1,43.5,50.9,
1945,6,16,65.1,84.4,,75.700005,78.3,68.6,,47.600002,
1945,7,16,67.9,75.700005,,53.8,69.5,69.5,,38.7,
1945,8,16,71.5,74.4,65.6,66.5,73.1,69.6,45.9,56.4,43.0
1945,9,16,75.0,72.9,79.9,78.3,81.200005,71.700005,40.600002,53.8,34.8
1945,10,16,70.1,69.700005,83.1,73.700005,77.1,74.5,44.3,48.8,37.4
1945,11,16,,,,72.0,61.600002,72.5,52.600002,64.9,
1945,12,16,,,,62.4,63.3,,54.600002,60.0,
1946,1,16,,,,,,,,61.3,
1946,2,15,,,,,,,,68.6,
1946,3,16,50.5,46.600002,,61.7,61.600002,63.2,,61.2,
1946,4,16,,62.100002,,65.200005,71.200005,65.200005,,47.5,
1946,5,16,61.5,71.3,,72.9,74.200005,60.4,44.2,64.4,
1946,6,16,63.0,82.1,,73.6,78.4,73.3,,67.5,
1946,7,16,60.5,,,66.3,77.200005,68.4,,49.3,
1946,8,16,55.9,77.1,67.4,70.5,74.4,70.9,46.5,54.5,43.5
1946,9,16,71.200005,80.9,83.0,75.700005,79.200005,74.700005,47.9,46.5,30.800001
1946,10,16,69.0,71.8,81.700005,70.0,71.3,73.6,47.3,53.8,
1946,11,16,,,,74.6,71.200005,72.1,53.100002,61.2,
1946,12,16,57.3,,,78.9,77.0,,,63.100002,
1947,1,16,,,,,,,,59.9,
1947,2,15,,,,,,,,62.600002,
1947,3,16,51.8,46.0,,56.9,56.3,60.0,,61.100002,
1947,4,16,,61.8,,66.6,73.200005,68.4,,45.9,
1947,5,16,57.9,73.4,,68.0,70.3,50.4,40.4,59.9,
1947,6,16,62.2,79.700005,,63.3,72.4,65.3,,48.5,
1947,7,16,64.700005,71.3,,66.3,77.5,67.5,,42.0,
1947,8,16,69.8,76.3,69.4,65.700005,73.8,59.5,46.4,42.7,42.9
1947,9,16,69.5,72.6,85.5,71.3,76.700005,68.5,41.3,39.2,36.0
1947,10,16,73.700005,71.1,82.1,76.200005,75.9,73.8,42.9,45.2,37.600002
1947,11,16,,,,74.700005,68.6,71.4,54.4,59.7,
1947,12,16,,,,69.4,70.4,,55.100002,61.600002,
1948,1,16,,,,,,,,62.600002,62.3
1948,2,15,,,,,,,,62.7,
1948,3,16,45.2,47.2,,63.600002,65.700005,58.2,,47.100002,
1948,4,16,,62.0,,72.4,78.0,63.7,,56.0,
1948,5,16,63.7,72.700005,,63.7,69.1,59.7,49.0,62.3,
1948,6,16,60.9,77.8,,71.200005,77.8,67.700005,,61.5,
1948,7,16,61.0,70.9,,64.0,73.8,66.6,,61.100002,
1948,8,16,70.9,72.8,71.9,76.4,80.3,69.200005,46.5,60.600002,43.600002
1948,9,16,75.1,73.3,71.9,73.1,78.1,73.8,42.600002,46.600002,37.7
1948,10,16,67.5,73.3,82.8,78.6,75.4,73.700005,44.0,49.2,37.4
1948,11,16,,,,73.8,67.1,70.8,52.2,58.2,
1948,12,16,,,,61.5,63.3,,54.9,58.8,
1949,1,16,,,,,,,,59.3,
1949,2,15,,,,,,,,49.4,
1949,3,16,43.2,48.0,,65.1,65.0,61.0,,51.600002,
1949,4,16,,61.600002,,67.0,74.0,67.3,,45.5,
1949,5,16,66.200005,72.9,,70.700005,73.0,61.7,53.8,71.4,
1949,6,16,65.200005,74.9,,74.700005,78.1,68.5,,52.600002,
1949,7,16,62.3,70.0,,68.6,77.3,65.5,,38.2,
1949,8,16,68.0,73.8,73.9,68.700005,76.1,67.9,46.5,49.100002,44.2
1949,9,16,70.3,63.5,73.1,71.9,76.9,72.4,47.5,46.9,36.4
1949,10,16,71.200005,67.6,81.8,76.3,75.8,74.1,44.8,49.0,
1949,11,16,,,,77.4,79.200005,73.1,53.600002,62.4,
1949,12,16,57.3,,,75.5,74.4,,,60.100002,
1950,1,16,,,,,,,,62.0,
1950,2,15,,,,,,,,55.8,
1950,3,16,47.5,46.9,,67.8,64.9,61.4,,48.3,
1950,4,16,,59.9,,71.3,77.700005,67.700005,,67.0,
1950,5,16,61.100002,73.0,,71.200005,72.4,61.2,50.9,58.100002,
1950,6,16,62.2,78.3,,70.200005,75.200005,65.9,,49.8,
1950,7,16,68.1,74.8,,70.200005,76.3,68.9,,46.8,
1950,8,16,67.3,77.200005,68.5,66.4,79.200005,68.5,,53.4,43.3
1950,9,16,67.1,83.4,75.9,76.6,78.8,72.6,42.9,60.5,34.3
1950,10,16,70.4,71.8,81.700005,82.700005,78.3,75.1,47.8,54.5,
1950,11,16,,,,76.0,75.6,71.8,51.8,61.4,
1950,12,16,57.4,,,74.700005,74.4,,55.100002,65.1,
1951,1,16,,,,,,,,66.6,62.600002
1951,2,15,,,,,,,,65.1,
1951,3,16,47.100002,47.7,,64.5,65.700005,61.5,,66.6,
1951,4,16,,61.9,,71.0,78.6,69.6,,60.5,
1951,5,16,62.3,74.200005,,77.700005,78.5,58.7,42.9,72.0,
1951,6,16,66.3,78.700005,,74.200005,80.1,65.5,,66.200005,
1951,7,16,63.3,73.8,,78.1,85.200005,68.9,,51.3,
1951,8,16,66.4,73.5,74.9,70.1,79.5,70.3,46.7,61.0,
1951,9,16,72.9,60.9,69.8,74.200005,77.8,72.700005,37.4,55.4,35.2
1951,10,16,69.1,67.3,82.200005,76.0,74.9,74.0,51.4,51.5,36.7
1951,11,16,,,,72.5,63.5,72.3,53.7,62.600002,
1951,12,16,,,,64.8,66.6,,55.4,57.9,
1952,1,16,,,,,,,,61.3,62.600002
1952,2,15,,,,,,,,62.7,
1952,3,16,49.2,46.9,,64.5,65.8,61.4,,63.9,
1952,4,16,,,,65.8,74.0,62.9,,57.5,
1952,5,16,62.0,72.700005,,73.5,75.700005,62.7,46.3,66.5,
1952,6,16,64.200005,,,67.6,75.4,68.200005,,59.2,
1952,7,16,67.4,69.200005,,73.9,83.5,68.3,,44.2,
1952,8,16,73.3,74.200005,75.3,74.3,80.4,69.700005,,51.9,43.7
1952,9,16,77.4,74.0,74.700005,78.700005,82.6,69.4,42.600002,61.7,37.2
1952,10,16,72.5,71.5,82.200005,82.3,78.8,75.9,47.2,61.100002,
1952,11,16,,,,75.4,73.6,72.5,,64.1,
1952,12,16,57.8,,,70.5,69.5,,54.7,65.3,
1953,1,16,,,,,,,,63.2,
1953,2,15,,,,,,,,59.4,
1953,3,16,47.3,45.4,,65.5,64.6,59.3,,43.100002,
1953,4,16,,63.0,,66.700005,75.0,64.3,,57.2,
1953,5,16,66.5,68.9,,71.200005,75.200005,65.1,45.9,60.8,
1953,6,16,68.5,76.1,,59.3,69.0,65.200005,,72.5,
1953,7,16,70.6,78.5,,72.700005,81.0,72.6,,59.5,
1953,8,16,75.200005,74.700005,79.200005,78.1,83.9,70.0,46.5,52.8,43.9
1953,9,16,74.0,77.5,82.700005,72.9,76.8,70.200005,40.0,51.3,35.3
1953,10,16,75.9,71.200005,82.3,79.200005,77.3,75.4,,56.600002,37.3
1953,11,16,,,,75.700005,73.5,71.6,52.9,53.8,
1953,12,16,,,,75.4,75.700005,,,65.1,
1954,1,16,,,,,,,,62.7,
1954,2,15,,,,,,,,61.7,
1954,3,16,47.2,45.7,,70.4,69.6,69.200005,,55.2,
1954,4,16,,63.8,,64.9,71.9,66.9,,69.4,
1954,5,16,61.4,73.1,,66.4,70.8,61.3,53.3,69.1,
1954,6,16,69.200005,78.200005,,75.5,80.6,67.5,,66.8,
1954,7,16,69.700005,71.9,,72.1,82.0,73.6,,63.5,
1954,8,16,74.0,75.3,56.3,77.9,83.0,,46.4,61.3,44.100002
1954,9,16,69.9,79.1,85.4,79.5,83.700005,71.200005,42.7,55.7,36.7
1954,10,16,75.3,72.5,81.0,80.6,77.8,74.6,41.9,49.3,37.4
1954,11,16,,,,74.5,70.4,72.0,53.100002,57.3,
1954,12,16,57.600002,,,82.4,83.0,,,60.4,
1955,1,16,,,,,,,,65.4,62.3
1955,2,15,,,,,,,,65.200005,
1955,3,16,51.3,48.100002,,64.0,67.4,59.9,,59.8,
1955,4,16,,61.3,,55.3,64.700005,65.0,,52.2,
1955,5,16,67.5,67.9,,76.700005,78.4,68.700005,45.8,65.9,
1955,6,16,65.9,76.3,,77.0,83.3,62.600002,,69.3,
1955,7,16,69.200005,75.3,,65.1,76.6,60.3,,64.700005,
1955,8,16,81.200005,74.8,69.6,62.5,71.6,59.100002,,60.100002,43.600002
1955,9,16,71.6,70.5,79.8,78.700005,83.1,70.4,45.100002,54.9,35.100002
1955,10,16,73.700005,68.5,81.4,71.9,73.1,74.700005,40.100002,53.5,40.2
1955,11,16,50.0,,,71.6,61.3,70.3,48.600002,62.0,
1955,12,16,57.4,,,62.3,66.0,,54.5,62.7,
1956,1,16,,,,,,,,65.0,
1956,2,15,50.2,,,,,,,52.0,
1956,3,16,48.600002,47.2,,59.4,63.2,57.4,,61.9,
1956,4,16,52.0,,,54.0,66.4,64.1,,70.6,
1956,5,16,65.1,72.200005,,65.8,73.4,60.5,46.0,63.100002,
1956,6,16,68.700005,77.200005,,68.4,76.700005,70.6,,75.3,
1956,7,16,72.9,72.8,,72.700005,77.6,67.1,,59.600002,
1956,8,16,82.5,74.3,65.700005,75.200005,80.200005,72.200005,46.4,65.5,43.8
1956,9,16,74.9,64.5,76.5,74.1,78.1,70.700005,40.4,52.4,37.3
1956,10,16,72.9,67.1,82.0,77.9,76.3,74.4,41.600002,55.600002,39.2
1956,11,16,53.7,,,72.0,64.4,70.8,48.600002,65.6,
1956,12,16,57.4,,,69.0,70.200005,,54.8,60.5,
1957,1,16,,,,,,,,55.0,62.600002
1957,2,15,48.8,,,,,,,63.8,
1957,3,16,45.8,47.100002,,61.8,66.200005,63.100002,,54.2,
1957,4,16,53.7,61.5,,65.9,74.4,64.700005,,61.7,
1957,5,16,60.100002,71.1,,72.8,76.8,65.1,50.600002,69.700005,
1957,6,16,54.100002,79.5,,74.8,80.6,68.5,,65.1,
1957,7,16,62.2,76.8,,62.7,74.700005,74.3,,59.4,
1957,8,16,59.3,71.5,63.9,73.200005,78.8,70.8,46.600002,62.600002,43.9
1957,9,16,71.0,73.1,86.5,78.3,81.0,77.0,38.8,57.8,33.3
1957,10,16,72.700005,71.1,82.4,82.4,77.4,74.6,44.5,43.5,38.100002
1957,11,16,53.7,,,73.8,68.4,72.1,53.2,65.6,
1957,12,16,57.2,,,61.100002,64.9,,54.9,60.0,
1958,1,16,,,,,,,,60.0,
1958,2,15,,,,,,,,65.6,
1958,3,16,46.7,49.100002,,59.4,63.4,54.100002,,63.2,
1958,4,16,57.4,61.2,,56.600002,69.5,66.8,,68.4,
1958,5,16,59.8,74.200005,,76.200005,77.9,66.9,47.9,65.6,
1958,6,16,53.2,81.9,,66.1,74.9,63.7,,69.4,
1958,7,16,68.200005,74.5,,69.4,82.3,70.4,,56.3,
1958,8,16,63.4,73.8,82.9,66.8,75.5,71.5,46.2,60.3,44.2
1958,9,16,65.3,67.700005,86.1,73.200005,78.6,68.5,44.2,49.8,38.7
1958,10,16,71.5,68.3,81.4,77.700005,76.6,75.6,46.2,60.5,38.7
1958,11,16,54.7,,,75.3,73.8,72.0,51.4,70.3,
1958,12,16,57.600002,,,64.8,66.9,,54.7,60.100002,
1959,1,16,,,,,,,,58.5,
1959,2,15,48.2,,,,,,,45.7,
1959,3,16,49.100002,45.4,,72.1,73.4,62.8,,62.8,
1959,4,16,54.7,63.4,,58.600002,69.8,69.700005,,59.5,
1959,5,16,59.9,70.1,,65.9,72.9,60.0,52.100002,67.5,
1959,6,16,58.3,75.9,,64.700005,74.200005,61.100002,,67.6,
1959,7,16,68.8,76.0,,62.5,77.3,62.5,,48.3,
1959,8,16,73.1,77.1,63.600002,66.3,76.3,63.600002,46.5,60.5,43.9
1959,9,16,71.6,78.700005,87.6,77.3,82.8,65.8,34.0,45.2,33.600002
1959,10,16,68.9,70.700005,82.200005,78.200005,78.6,73.8,45.5,44.5,37.3
1959,11,16,52.7,,,76.200005,77.0,72.9,53.3,62.9,
1959,12,16,57.9,,,76.4,77.200005,,54.7,62.5,
1960,1,16,,,,,,,,62.9,62.4
1960,2,15,50.2,,,,,,,62.0,
1960,3,16,52.4,49.4,,73.3,72.5,62.4,,65.4,
1960,4,16,54.0,62.0,,64.700005,74.0,66.0,,63.7,
1960,5,16,67.0,73.200005,,57.9,68.4,59.5,46.2,64.700005,
1960,6,16,62.5,78.3,,69.0,79.4,65.0,,65.3,
1960,7,16,69.700005,72.200005,,60.3,74.0,76.9,,62.0,
1960,8,16,79.6,75.200005,78.9,71.3,79.8,70.9,46.5,66.1,43.2
1960,9,16,78.1,77.5,85.1,78.1,80.1,71.6,45.5,58.2,38.2
1960,10,16,73.0,68.8,81.5,67.200005,73.0,75.700005,45.3,63.2,36.600002
1960,11,16,53.7,,,74.4,72.5,73.1,52.5,63.100002,
1960,12,16,57.7,,,69.8,69.3,,54.9,66.200005,
1961,1,16,,,,,,,,65.4,
1961,2,15,47.8,,,,,,,51.7,
1961,3,16,51.0,46.3,,67.4,70.700005,66.700005,,48.3,
1961,4,16,56.0,62.600002,,53.7,64.9,60.3,,69.8,
1961,5,16,58.9,72.4,,73.700005,77.8,68.8,,75.1,
1961,6,16,64.3,75.700005,,65.0,76.8,64.0,,67.200005,
1961,7,16,61.3,73.6,,71.8,83.9,73.4,,57.8,
1961,8,16,75.8,76.3,81.4,76.6,83.9,69.4,46.4,56.0,43.5
1961,9,16,68.9,72.9,82.8,73.700005,79.0,70.5,40.7,43.8,36.9
1961,10,16,71.3,71.6,82.0,83.9,82.6,75.9,51.2,53.9,39.3
1961,11,16,51.4,,,77.0,83.200005,,54.9,61.9,
1961,12,16,57.3,,,68.4,67.9,,54.600002,58.3,
1962,1,16,,,,,,,,61.7,
1962,2,15,51.2,,,,,,,60.0,
1962,3,16,43.0,49.5,,50.100002,52.2,50.3,,65.9,
1962,4,16,58.0,62.7,,65.5,75.200005,65.1,,65.6,
1962,5,16,60.600002,71.9,,70.9,77.4,72.6,42.7,76.6,
1962,6,16,58.100002,77.4,,73.1,79.5,68.8,,62.9,
1962,7,16,62.5,73.8,,76.1,81.3,70.8,,56.2,
1962,8,16,65.6,71.9,65.5,76.3,84.0,72.9,46.100002,48.4,44.0
1962,9,16,71.200005,72.0,83.200005,77.3,81.200005,72.9,39.5,49.2,40.8
1962,10,16,74.700005,67.0,81.5,70.9,75.0,73.8,45.5,47.5,37.9
1962,11,16,54.4,,,77.200005,80.5,72.4,,64.0,
1962,12,16,57.600002,,,62.0,62.600002,,54.7,57.4,
1963,1,16,,,,,,,,60.5,62.3
1963,2,15,47.2,,,,,,,55.5,
1963,3,16,42.8,46.0,,53.7,61.100002,60.5,,60.9,
1963,4,16,54.3,62.4,,61.9,73.9,66.5,,68.700005,
1963,5,16,64.1,75.200005,,52.8,64.4,63.2,44.600002,70.5,
1963,6,16,63.7,77.9,,71.3,78.6,65.700005,,72.200005,
1963,7,16,67.6,75.0,,68.0,79.200005,64.8,,54.2,
1963,8,16,66.200005,74.9,72.700005,71.5,80.3,72.700005,46.4,68.6,43.7
1963,9,16,67.8,71.4,87.200005,74.5,81.0,68.8,44.600002,61.4,36.3
1963,10,16,75.700005,67.8,81.6,82.200005,78.6,75.3,49.100002,49.2,37.2
1963,11,16,52.7,,,75.6,76.8,73.0,54.4,62.0,
1963,12,16,57.7,,,67.9,70.200005,,,62.600002,
1964,1,16,,,,,,,,64.200005,
1964,2,15,52.2,,,,,,,58.600002,
1964,3,16,47.5,45.7,,55.5,56.8,57.8,,73.1,
1964,4,16,57.7,62.8,,63.2,72.0,63.5,,69.3,
1964,5,16,56.600002,73.9,,69.5,74.0,61.600002,46.100002,69.200005,
1964,6,16,65.9,73.1,,69.5,80.5,70.200005,,63.3,
1964,7,16,65.0,68.200005,,67.200005,81.8,73.3,,44.600002,
1964,8,16,70.4,75.6,71.4,74.700005,82.8,71.5,46.2,58.7,43.2
1964,9,16,69.8,74.0,79.6,75.8,80.8,70.8,43.0,49.8,38.9
1964,10,16,67.8,68.200005,82.1,80.0,80.5,74.8,52.5,64.4,37.100002
1964,11,16,51.7,,,76.1,80.9,70.9,52.9,67.6,
1964,12,16,57.4,,,67.4,68.9,,55.2,64.8,
1965,1,16,,,,,,,,67.3,62.600002
1965,2,15,,,,,,,,59.0,
1965,3,16,45.7,48.8,,58.3,61.4,58.600002,,61.8,
1965,4,16,57.0,62.0,,60.9,71.1,70.200005,,71.3,
1965,5,16,62.100002,73.8,,72.6,77.1,63.5,44.100002,76.8,
1965,6,16,67.0,77.6,,66.200005,75.9,69.8,,70.8,
1965,7,16,65.8,69.6,,74.1,80.8,68.9,,65.700005,
1965,8,16,69.3,73.3,75.200005,80.5,82.700005,66.9,46.4,62.3,43.7
1965,9,16,71.6,69.700005,88.5,76.1,80.8,74.8,38.2,60.7,38.8
1965,10,16,68.5,67.5,82.3,73.200005,74.9,73.9,50.100002,55.3,36.4
1965,11,16,50.7,,,74.700005,74.8,69.700005,55.5,65.700005,
1965,12,16,57.4,,,73.700005,71.9,,54.8,63.0,
1966,1,16,,,,,,,,64.200005,62.3
1966,2,15,,,,,,,,66.1,
1966,3,16,53.9,48.4,,59.3,63.3,64.200005,,62.4,
1966,4,16,52.3,64.1,,61.600002,69.8,65.1,,70.1,
1966,5,16,61.0,71.9,,66.9,75.200005,65.0,54.3,69.5,
1966,6,16,56.2,75.200005,,62.7,70.9,61.0,,67.8,
1966,7,16,64.9,72.1,,68.4,79.4,69.5,,65.9,
1966,8,16,69.3,76.0,73.0,72.5,77.700005,67.0,46.100002,68.4,44.0
1966,9,16,68.3,81.0,84.9,77.1,82.1,75.1,37.600002,51.7,40.0
1966,10,16,74.3,69.9,82.0,76.9,77.8,75.4,47.4,66.1,39.2
1966,11,16,50.0,,,75.3,74.3,73.0,54.3,65.9,
1966,12,16,57.600002,,,80.6,80.0,,55.2,62.5,
1967,1,16,,,,,,,,64.6,62.4
1967,2,15,,,,,,,,54.4,
1967,3,16,44.100002,49.2,,74.6,77.0,72.9,,65.1,
1967,4,16,54.0,61.600002,,64.8,74.1,68.4,,63.600002,
1967,5,16,59.2,74.0,,64.700005,70.6,68.8,43.600002,71.3,
1967,6,16,62.8,75.700005,,68.6,77.200005,65.1,,68.3,
1967,7,16,67.200005,74.1,,70.4,81.5,66.5,,49.5,
1967,8,16,66.9,,70.3,75.8,84.1,70.9,46.600002,60.600002,43.9
1967,9,16,77.9,73.8,86.9,73.9,78.700005,66.0,43.100002,59.3,40.5
1967,10,16,71.200005,72.1,83.0,76.5,76.0,75.1,47.2,49.0,
1967,11,16,53.0,,,77.6,82.5,72.5,51.0,62.9,
1967,12,16,57.600002,,,65.0,65.6,,54.5,61.600002,
1968,1,16,,,,,,,,59.4,
1968,2,15,47.8,,,,,,,65.700005,
1968,3,16,47.8,47.3,,61.100002,64.5,63.9,,57.100002,
1968,4,16,54.3,62.600002,,65.1,75.5,63.0,,59.8,
1968,5,16,56.600002,71.6,,70.3,74.5,68.9,44.3,78.1,
1968,6,16,58.5,78.700005,,68.200005,78.3,62.0,,71.1,
1968,7,16,61.8,72.700005,,75.200005,80.8,66.200005,,57.4,
1968,8,16,68.700005,73.9,79.9,68.8,73.4,59.4,46.2,69.200005,43.4
1968,9,16,68.4,73.200005,86.3,74.1,79.3,72.8,44.600002,60.8,34.2
1968,10,16,72.6,67.700005,81.9,68.9,71.3,,46.0,56.3,37.7
1968,11,16,54.7,,,73.9,73.1,71.4,50.3,63.7,
1968,12,16,,,,73.700005,75.5,,54.3,64.200005,
1969,1,16,,,,,,,,63.5,62.600002
1969,2,15,,,,,,,,64.6,
1969,3,16,47.4,47.3,,57.5,58.3,50.0,,69.3,
1969,4,16,54.3,61.600002,,57.4,67.1,69.1,,68.0,
1969,5,16,64.4,74.700005,,70.4,71.200005,62.4,53.5,71.6,
1969,6,16,59.0,79.0,,68.200005,72.200005,59.9,,72.200005,
1969,7,16,66.5,69.4,,67.200005,78.200005,70.6,,56.5,
1969,8,16,76.1,72.0,75.9,66.3,72.9,59.600002,46.4,65.9,43.9
1969,9,16,68.6,80.9,94.0,74.700005,77.4,69.9,47.2,54.5,40.2
1969,10,16,70.8,70.1,83.3,80.0,76.6,74.4,,45.4,36.8
1969,11,16,53.0,,,74.8,72.4,69.5,50.4,59.600002,
1969,12,16,,,,68.8,66.4,,54.8,62.600002,
1970,1,16,,,,,,,,69.1,
1970,2,15,49.5,,,,,,,66.0,
1970,3,16,50.100002,49.0,,73.200005,76.3,67.1,,69.3,
1970,4,16,53.7,63.0,,59.2,71.200005,68.3,,73.6,
1970,5,16,63.0,73.6,,63.4,67.5,59.100002,48.4,74.8,
1970,6,16,64.0,,,58.600002,67.3,55.5,,68.1,
1970,7,16,67.0,69.3,,67.3,81.3,75.200005,,56.8,
1970,8,16,73.200005,74.5,87.5,64.4,71.700005,65.1,46.4,62.7,43.3
1970,9,16,70.9,73.4,87.0,78.1,80.3,72.8,41.600002,46.2,37.3
1970,10,16,69.5,70.6,82.4,81.3,79.200005,75.6,47.7,55.100002,36.4
1970,11,16,51.0,,,75.200005,75.200005,70.700005,50.9,58.7,
1970,12,16,57.4,,,68.3,69.5,,54.8,62.7,
1971,1,16,,49.9,,62.5,59.7,64.200005,34.0,58.4,55.7
1971,2,15,49.2,,,,,,,57.7,
1971,3,16,46.9,61.7,60.0,52.2,54.4,61.7,35.2,64.0,63.4
1971,4,16,57.4,87.6,66.0,58.8,70.200005,68.9,49.5,54.100002,63.100002
1971,5,16,62.100002,83.9,69.8,64.0,71.0,63.3,52.5,77.8,62.5
1971,6,16,59.5,94.5,80.200005,63.100002,71.6,68.700005,62.3,79.4,50.100002
1971,7,16,69.200005,92.5,81.4,62.2,76.6,69.200005,70.700005,35.8,54.5
1971,8,16,77.6,85.700005,62.5,76.1,84.3,67.6,62.600002,56.2,45.5
1971,9,16,72.4,70.9,93.3,70.4,76.0,69.6,45.100002,42.0,41.5
1971,10,16,71.3,65.0,82.0,71.9,73.6,74.8,40.100002,42.600002,37.3
1971,11,16,52.7,57.4,,64.1,66.700005,69.200005,52.7,61.5,48.5
1971,12,16,57.4,23.5,,66.700005,71.3,69.3,61.9,59.0,53.8
1972,1,16,,48.600002,,61.9,63.3,65.5,41.2,66.700005,70.6
1972,2,15,49.2,49.4,,58.9,59.2,62.7,48.7,65.200005,71.1
1972,3,16,51.8,66.8,52.100002,59.7,70.8,68.0,41.9,51.7,68.1
1972,4,16,,95.9,79.4,69.5,79.3,71.8,59.7,79.0,63.7
1972,5,16,61.3,87.700005,71.8,70.6,75.9,65.6,53.9,83.200005,66.0
1972,6,16,64.5,92.9,73.8,59.100002,70.3,68.6,,73.6,51.600002
1972,7,16,64.3,85.1,81.200005,56.3,73.200005,65.5,66.5,64.8,46.100002
