Year,Month,Day,CAN,YAK,TAY,LAN,TOR,NOR,ALT,LOT,PAK
1926,2,15,0.5,0.1,0.3,1.2,1.6,3.2,0.90000004,4.6,2.3
1926,3,16,1.4,0.4,1.5,2.5,2.2,3.7,2.2,4.1,2.5
1926,4,16,1.6,1.2,2.1000001,3.1000001,2.7,5.1,2.8,5.8,2.5
1926,5,16,3.4,3.5,3.0,4.8,3.8,6.1,2.6000001,6.2000003,3.8
1926,6,16,6.8,5.6,6.0,7.8,6.3,9.2,5.6,7.6,5.4
1926,7,16,8.7,8.5,10.3,9.7,7.7000003,10.400001,7.6,9.900001,8.1
1926,8,16,7.8,7.8,9.8,9.6,7.7000003,10.2,6.9,9.8,8.2
1926,9,16,5.2000003,4.7000003,5.9,7.2000003,5.5,7.7000003,4.6,9.5,5.5
1926,10,16,2.8,1.2,3.1000001,3.3,2.5,4.6,2.7,6.0,3.0
1926,11,16,1.2,0.3,0.6,2.9,2.8,4.6,1.5,5.2000003,1.3000001
1926,12,16,0.5,0.2,0.3,1.3000001,1.6,3.2,0.5,2.9,1.9
1927,1,16,0.4,0.1,0.2,1.2,1.6,3.2,0.5,3.4,1.0
1927,2,15,0.5,0.0,0.6,1.9,2.1000001,3.4,0.90000004,3.1000001,1.6
1927,3,16,0.6,0.4,0.7,2.1000001,2.1000001,4.2000003,0.4,4.2000003,1.6
1927,4,16,0.5,1.6,1.8000001,3.0,2.5,4.3,2.0,5.5,3.8
1927,5,16,3.2,3.3,4.2000003,4.5,3.5,5.4,4.8,7.0,4.3
1927,6,16,6.9,6.3,7.2000003,7.6,6.0,8.0,5.2000003,8.5,5.3
1927,7,16,8.900001,8.400001,9.1,12.5,10.6,11.5,8.0,10.1,7.9
1927,8,16,8.1,7.1,9.8,10.6,8.900001,11.400001,6.9,9.8,8.0
1927,9,16,4.9,4.7000003,6.7000003,6.9,5.4,7.9,5.0,8.6,5.7000003
1927,10,16,1.9,2.2,2.8,3.5,2.8,5.3,2.7,5.9,4.4
1927,11,16,0.4,0.5,0.3,1.8000001,1.9,3.4,1.1,4.4,2.4
1927,12,16,0.2,0.2,0.3,1.6,1.8000001,2.7,0.90000004,2.8,2.1000001
1928,1,16,0.7,0.0,0.4,1.7,2.1000001,3.2,0.90000004,3.6000001,1.1
1928,2,15,0.7,0.0,0.5,2.0,2.2,3.3,1.0,3.7,1.8000001
1928,3,16,0.2,0.6,0.7,2.6000001,2.4,3.7,0.6,3.8,1.9
1928,4,16,0.6,1.3000001,1.8000001,3.4,3.0,5.0,2.1000001,5.2000003,3.6000001
1928,5,16,3.0,2.9,3.5,5.0,3.8,5.8,4.1,5.9,5.4
1928,6,16,6.9,6.2000003,6.6,7.7000003,6.0,7.7000003,6.4,8.5,5.8
1928,7,16,8.400001,8.0,10.8,9.400001,7.2000003,9.0,8.2,11.5,7.9
1928,8,16,7.6,7.4,10.7,9.6,7.7000003,9.6,7.3,10.8,8.0
1928,9,16,4.9,3.7,6.2000003,7.2000003,5.5,7.4,4.6,8.0,4.8
1928,10,16,2.1000001,1.5,2.5,3.7,3.1000001,5.7000003,2.9,5.7000003,3.5
1928,11,16,1.4,0.2,0.5,2.3,2.4,4.2000003,1.1,5.1,2.6000001
1928,12,16,0.8,0.1,0.4,1.6,1.9,3.4,0.3,3.1000001,1.6
1929,1,16,0.6,0.0,0.2,1.4,1.6,2.5,0.4,1.6,0.7
1929,2,15,0.7,0.2,0.3,1.3000001,1.6,2.6000001,0.3,0.8,1.3000001
1929,3,16,0.3,0.2,1.0,2.3,2.1000001,4.0,1.6,3.4,2.8
1929,4,16,1.1,1.0,1.9,2.0,1.7,3.8,3.5,4.0,4.3
1929,5,16,3.2,3.4,3.1000001,5.2000003,4.2000003,6.4,3.0,7.1,3.8
1929,6,16,6.7000003,6.9,5.4,7.5,5.7000003,7.9,6.5,8.900001,4.8
1929,7,16,8.6,8.900001,10.0,9.0,6.9,9.400001,7.5,10.3,7.3
1929,8,16,8.0,8.0,8.5,9.2,7.1,9.0,6.2000003,9.7,7.7000003
1929,9,16,6.1,3.6000001,5.5,7.6,5.9,7.9,5.0,9.900001,6.0
1929,10,16,3.5,1.4,3.1000001,4.5,3.7,5.9,3.2,6.3,2.9
1929,11,16,1.2,0.0,0.7,3.4,3.4,4.9,1.8000001,4.4,2.1000001
1929,12,16,0.5,0.0,0.2,3.1000001,3.5,4.8,0.0,4.2000003,0.7
1930,1,16,0.3,0.1,0.6,2.2,2.5,4.1,0.5,4.0,0.5
1930,2,15,0.2,0.0,0.2,2.0,2.2,3.3,1.1,2.9,1.2
1930,3,16,0.5,0.3,0.8,1.9,1.8000001,3.7,2.0,3.8,2.3
1930,4,16,0.90000004,1.1,1.3000001,3.8,3.6000001,5.6,1.3000001,5.7000003,3.1000001
1930,5,16,3.5,2.6000001,3.3,5.6,4.6,6.8,3.9,6.5,4.6
1930,6,16,7.0,6.6,6.5,8.400001,6.8,9.2,6.0,9.900001,5.7000003
1930,7,16,9.900001,8.0,9.400001,11.2,9.400001,11.5,7.6,9.2,8.1
1930,8,16,9.0,7.5,8.3,11.2,9.5,11.7,6.6,9.6,7.7000003
1930,9,16,6.0,4.3,5.4,6.4,5.0,7.9,3.8,8.8,5.1
1930,10,16,2.2,1.1,2.2,4.6,3.9,6.4,2.6000001,6.1,3.6000001
1930,11,16,0.6,0.3,1.2,2.9,2.7,4.0,1.5,5.1,3.0
1930,12,16,0.8,0.1,0.2,2.1000001,2.6000001,4.3,0.8,3.5,1.1
1931,1,16,0.7,0.0,0.2,1.4,1.7,2.8,0.4,3.0,1.6
1931,2,15,0.7,0.0,0.4,1.6,2.0,3.1000001,0.1,2.6000001,0.7
1931,3,16,0.3,0.4,0.8,1.8000001,1.5,2.8,1.4,2.6000001,2.3
1931,4,16,1.0,0.2,1.6,3.4,3.1000001,4.7000003,2.1000001,4.7000003,4.0
1931,5,16,2.8,2.8,3.4,5.4,4.3,6.6,2.8,8.1,4.0
1931,6,16,6.4,6.2000003,6.6,6.9,5.3,7.3,6.9,9.6,5.0
1931,7,16,8.5,9.0,9.5,11.5,9.5,11.3,6.6,9.5,7.3
1931,8,16,7.4,6.4,10.400001,9.3,7.3,9.2,7.6,9.2,8.0
1931,9,16,5.3,4.2000003,6.5,6.0,4.5,6.7000003,4.6,6.0,6.0
1931,10,16,2.5,1.7,3.2,4.1,3.3,5.3,3.5,4.8,3.5
1931,11,16,1.0,0.2,0.6,3.9,4.0,5.6,0.90000004,5.1,1.9
1931,12,16,0.4,0.1,0.4,2.4,2.6000001,3.6000001,0.8,3.0,1.5
1932,1,16,0.2,0.1,0.5,2.2,2.4,3.9,1.4,3.7,1.8000001
1932,2,15,0.0,0.1,0.6,2.1000001,2.2,3.7,1.0,2.1000001,1.5
1932,3,16,0.5,0.3,0.8,2.2,2.0,3.3,1.2,2.7,3.0
1932,4,16,1.5,1.0,2.1000001,3.4,2.9,4.5,2.8,4.6,4.3
1932,5,16,3.6000001,2.5,3.9,4.7000003,3.7,6.2000003,3.2,6.7000003,3.9
1932,6,16,6.7000003,6.1,6.9,7.4,5.6,7.9,5.3,8.1,5.3
1932,7,16,9.0,7.8,10.900001,10.3,8.400001,10.8,9.0,10.0,8.400001
1932,8,16,8.6,6.6,9.5,9.5,7.4,9.6,5.9,10.900001,7.1
1932,9,16,5.4,3.9,6.8,6.7000003,5.0,7.2000003,5.1,10.1,5.5
1932,10,16,2.5,1.4,2.7,4.0,3.2,5.3,3.6000001,5.6,2.9
1932,11,16,0.2,0.2,0.4,3.1000001,3.1000001,4.5,1.9,4.7000003,1.8000001
1932,12,16,0.3,0.0,0.3,3.0,3.3,4.5,1.4,3.6000001,0.90000004
1933,1,16,0.2,0.0,0.2,2.4,2.8,3.8,0.2,2.2,0.6
1933,2,15,0.2,0.0,0.4,1.2,1.4,2.7,0.4,2.9,1.9
1933,3,16,0.3,0.1,0.7,1.9,1.8000001,3.7,0.90000004,4.1,1.7
1933,4,16,1.0,0.7,1.7,2.8,2.3,4.3,2.8,5.1,3.6000001
1933,5,16,3.0,2.9,3.0,4.8,3.8,6.3,3.5,6.6,4.8
1933,6,16,5.5,5.8,5.4,8.8,7.3,9.900001,5.0,7.8,5.2000003
1933,7,16,8.0,8.0,8.6,11.0,8.900001,11.2,7.5,10.6,8.1
1933,8,16,8.3,7.4,10.0,9.8,7.9,10.0,7.8,10.6,8.400001
1933,9,16,5.1,4.6,5.6,7.5,6.2000003,8.8,3.8,8.6,5.3
1933,10,16,2.0,2.1000001,2.2,4.6,3.9,6.2000003,1.9,6.0,3.3
1933,11,16,0.90000004,0.5,0.4,2.7,2.7,3.9,1.6,3.7,2.6000001
1933,12,16,0.1,0.2,0.4,2.0,2.3,3.6000001,1.0,1.7,2.1000001
1934,1,16,0.2,0.2,0.4,2.9,3.2,4.3,0.8,3.1000001,0.1
1934,2,15,0.8,0.2,0.4,1.7,1.9,3.7,1.4,3.0,2.1000001
1934,3,16,0.3,0.3,1.0,2.5,2.4,4.0,0.6,3.6000001,2.3
1934,4,16,1.3000001,0.6,1.6,2.9,2.6000001,4.6,1.1,6.1,3.0
1934,5,16,3.1000001,3.5,3.7,5.6,4.4,6.1,3.8,7.3,3.3
1934,6,16,6.0,6.5,6.6,7.5,5.7000003,8.2,6.0,8.7,5.3
1934,7,16,8.400001,8.8,9.5,12.2,10.3,11.8,6.1,10.400001,7.1
1934,8,16,8.1,7.4,9.0,10.7,9.1,11.3,6.6,9.400001,7.9
1934,9,16,4.6,3.8,5.3,9.400001,7.6,9.3,3.3,9.400001,5.6
1934,10,16,3.0,1.4,2.9,5.0,4.3,6.5,2.6000001,6.3,2.8
1934,11,16,0.8,0.4,0.7,3.0,3.0,4.3,1.1,4.1,1.8000001
1934,12,16,0.7,0.1,0.2,2.3,2.7,4.6,1.1,5.3,2.2
1935,1,16,0.3,0.0,0.3,1.6,1.9,3.1000001,0.5,2.7,0.6
1935,2,15,0.90000004,0.0,0.8,1.8000001,2.0,3.3,1.4,3.6000001,2.2
1935,3,16,0.1,0.0,0.8,2.3,2.0,3.3,1.7,3.3,2.1000001
1935,4,16,1.0,1.3000001,1.3000001,3.5,3.0,4.7000003,1.7,5.2000003,3.2
1935,5,16,2.5,3.3,4.1,4.4,3.2,5.3,3.8,5.8,4.0
1935,6,16,6.0,5.8,6.9,7.6,5.8,8.3,6.5,9.900001,4.8
1935,7,16,8.8,9.2,9.7,9.900001,7.9,10.1,8.0,10.400001,7.2000003
1935,8,16,6.8,7.6,9.400001,9.2,7.5,10.1,6.8,9.5,8.2
1935,9,16,4.8,4.5,5.8,6.7000003,5.2000003,7.8,4.9,8.5,5.1
1935,10,16,2.0,1.9,1.7,4.8,4.1,6.0,2.8,5.8,3.4
1935,11,16,0.4,0.3,0.4,3.7,3.8,5.3,0.4,4.9,2.2
1935,12,16,0.4,0.1,0.4,2.4,2.7,3.8,0.1,3.0,1.4
1936,1,16,0.3,0.1,0.2,1.7,1.5,2.8,0.6,4.3,0.7
1936,2,15,0.0,0.3,0.4,0.6,1.0,2.7,1.0,3.1000001,1.9
1936,3,16,0.4,0.1,0.8,2.1000001,1.8000001,3.6000001,1.0,4.3,1.6
1936,4,16,0.8,1.4,2.0,3.8,2.9,4.5,1.5,4.7000003,3.0
1936,5,16,3.1000001,3.5,4.0,5.6,4.8,6.8,3.3,7.3,5.4
1936,6,16,7.0,6.2000003,6.4,9.3,7.0,9.3,5.0,8.900001,5.0
1936,7,16,9.0,8.5,12.7,11.5,9.6,11.8,7.3,9.7,6.5
1936,8,16,9.2,7.9,10.400001,10.1,8.400001,10.5,7.1,9.8,7.2000003
1936,9,16,4.8,4.9,6.9,6.7000003,5.4,7.7000003,5.0,8.6,4.7000003
1936,10,16,2.6000001,2.0,2.5,4.2000003,3.5,5.5,3.7,4.7000003,3.0
1936,11,16,1.0,0.3,0.5,3.9,3.6000001,4.7000003,1.8000001,4.5,1.5
1936,12,16,0.2,0.1,0.8,3.3,3.1000001,4.4,1.1,3.6000001,1.4
1937,1,16,0.7,0.1,0.7,2.4,2.6000001,3.5,0.6,3.5,0.90000004
1937,2,15,0.2,0.0,0.6,1.6,1.2,2.5,1.0,4.1,2.1000001
1937,3,16,0.7,0.3,0.5,2.6000001,1.9,3.2,0.7,3.3,1.4
1937,4,16,1.3000001,0.90000004,1.4,4.2000003,3.9,5.2000003,1.8000001,5.5,2.1000001
1937,5,16,2.8,3.3,4.2000003,5.1,4.6,6.9,4.2000003,8.0,5.2000003
1937,6,16,7.2000003,6.1,7.0,9.2,6.9,8.8,6.3,9.2,5.2000003
1937,7,16,8.400001,7.7000003,11.1,9.900001,9.8,11.7,7.5,10.0,6.7000003
1937,8,16,7.9,6.6,9.0,11.1,9.5,11.400001,5.5,10.3,7.4
1937,9,16,6.1,4.1,6.4,7.2000003,5.8,8.2,4.4,8.0,5.0
1937,10,16,3.3,1.6,2.9,5.3,4.6,7.1,2.7,6.2000003,2.8
1937,11,16,1.4,0.2,0.7,3.4,3.1000001,4.2000003,1.0,3.9,1.0
1937,12,16,0.4,0.2,0.3,1.6,2.0,2.8,0.7,2.8,1.0
1938,1,16,0.3,0.1,0.6,2.0,2.5,3.3,0.4,3.4,2.1000001
1938,2,15,0.2,0.2,0.4,2.9,3.0,3.8,1.5,3.1000001,2.0
1938,3,16,0.7,0.3,1.1,2.8,2.4,4.3,1.6,4.8,1.8000001
1938,4,16,1.4,1.6,2.4,3.5,3.0,4.4,2.9,4.0,3.5
1938,5,16,3.3,3.0,3.9,5.1,3.9,5.8,4.6,5.9,4.7000003
1938,6,16,6.4,6.6,7.1,9.1,6.8,8.2,6.5,9.2,3.7
1938,7,16,10.2,8.6,10.0,13.5,10.400001,11.6,8.900001,9.2,5.8
1938,8,16,8.5,7.3,10.5,10.6,8.3,10.2,6.8,10.3,6.0
1938,9,16,6.6,4.8,6.7000003,9.0,6.6,8.400001,3.8,8.7,4.0
1938,10,16,4.0,1.3000001,2.2,5.3,5.2000003,7.2000003,2.6000001,5.8,2.5
1938,11,16,1.1,0.5,0.90000004,4.2000003,4.0,5.3,2.2,5.8,1.4
1938,12,16,0.5,0.0,0.3,2.7,3.3,4.2000003,0.4,2.5,2.0
1939,1,16,0.4,0.0,0.2,1.5,1.8000001,2.8,0.7,4.0,2.1000001
1939,2,15,0.2,0.2,0.8,2.0,2.4,4.1,1.4,3.5,1.8000001
1939,3,16,0.3,0.6,0.90000004,2.3,2.1000001,3.7,1.2,3.1000001,1.7
1939,4,16,1.1,1.1,1.9,2.8,2.5,4.3,2.8,6.0,1.8000001
1939,5,16,3.2,3.5,3.3,4.5,3.7,5.8,4.5,6.4,4.0
1939,6,16,6.8,5.8,7.9,7.9,6.1,8.3,7.1,9.1,4.2000003
1939,7,16,9.400001,7.1,9.5,10.2,9.1,11.0,7.9,9.3,6.9
1939,8,16,8.1,7.8,10.3,10.3,8.6,11.2,6.7000003,10.400001,5.6
1939,9,16,5.4,4.4,6.0,5.9,5.0,7.9,3.9,8.3,4.2000003
1939,10,16,1.9,1.5,2.6000001,3.9,3.5,5.4,2.1000001,5.3,3.2
1939,11,16,0.90000004,0.4,0.6,3.9,3.5,4.6,1.1,5.4,2.4
1939,12,16,0.90000004,0.2,0.8,1.7,1.9,3.1000001,1.5,2.7,2.3
1940,1,16,0.7,0.2,0.2,0.8,1.4,2.2,0.5,0.90000004,2.1000001
1940,2,15,0.6,0.1,0.6,0.90000004,0.90000004,2.0,1.0,2.5,2.5
1940,3,16,0.6,0.5,0.8,1.2,0.90000004,2.7,1.9,3.6000001,1.7
1940,4,16,2.0,1.3000001,2.1000001,2.8,2.3,4.1,2.6000001,5.5,2.8
1940,5,16,3.0,2.6000001,3.7,5.0,4.8,6.8,3.3,6.8,3.7
1940,6,16,6.4,6.1,8.0,8.0,6.4,8.6,5.8,8.900001,4.8
1940,7,16,9.400001,7.7000003,10.400001,10.6,7.9,10.1,7.0,8.900001,6.9
1940,8,16,8.1,5.9,10.1,11.0,7.5,9.0,7.2000003,8.5,5.5
1940,9,16,6.5,3.0,6.2000003,8.5,6.2000003,7.5,4.7000003,8.0,4.6
1940,10,16,3.2,0.90000004,2.2,4.5,4.1,6.1,2.6000001,5.6,4.7000003
1940,11,16,0.8,0.0,0.6,2.9,2.6000001,4.2000003,1.2,4.7000003,2.2
1940,12,16,0.8,0.0,0.1,1.7,2.1000001,3.3,1.5,2.1000001,1.9
1941,1,16,0.4,0.1,0.2,1.0,1.0,1.9,1.1,1.8000001,1.7
1941,2,15,0.7,0.0,0.2,1.3000001,1.2,2.4,0.8,3.1000001,3.2
1941,3,16,0.7,0.0,0.5,1.0,1.3000001,3.0,1.8000001,3.9,3.5
1941,4,16,2.0,1.5,1.4,2.5,2.3,4.0,2.4,4.6,4.7000003
1941,5,16,3.4,3.1000001,4.1,3.9,3.2,5.4,3.6000001,5.1,5.4
1941,6,16,7.2000003,5.5,8.400001,6.9,5.4,7.9,6.3,9.3,5.3
1941,7,16,9.0,7.6,12.3,11.2,10.3,12.0,7.2000003,10.8,4.9
1941,8,16,8.2,6.9,11.1,10.0,8.0,10.2,7.5,9.0,6.0
1941,9,16,4.9,3.6000001,6.5,6.1,5.1,7.8,4.8,7.7000003,4.4
1941,10,16,2.0,1.2,3.0,3.5,3.0,5.4,2.7,5.6,3.4
1941,11,16,0.6,0.4,0.6,2.3,2.6000001,4.2000003,1.2,4.0,2.4
1941,12,16,0.3,0.0,0.2,0.5,1.2,3.0,1.1,3.4,2.3
1942,1,16,0.6,0.1,0.5,0.8,0.90000004,1.7,0.7,0.90000004,1.7
1942,2,15,0.8,0.0,0.3,1.3000001,1.3000001,2.3,0.6,1.4,1.9
1942,3,16,0.5,0.0,0.5,0.90000004,0.90000004,2.5,1.6,3.8,2.9
1942,4,16,1.4,0.8,1.7,3.0,2.6000001,4.3,2.4,5.5,3.5
1942,5,16,3.9,2.6000001,3.8,4.9,3.5,5.6,3.3,6.8,5.7000003
1942,6,16,7.3,5.5,7.6,7.7000003,6.0,7.9,6.1,8.5,7.1
1942,7,16,10.0,7.7000003,11.5,9.1,7.7000003,9.7,8.6,9.7,7.6
1942,8,16,9.1,6.8,9.900001,9.5,7.7000003,10.0,7.6,10.3,6.1
1942,9,16,6.1,3.7,6.4,7.2000003,5.6,7.8,5.3,9.5,3.7
1942,10,16,3.4,1.6,2.3,4.6,3.6000001,5.9,2.8,7.7000003,3.3
1942,11,16,0.6,0.5,0.5,2.4,2.7,4.5,2.0,4.1,3.8
1942,12,16,0.2,0.4,0.8,1.8000001,2.0,3.7,1.3000001,3.7,1.7
1943,1,16,0.2,0.3,0.3,1.1,1.3000001,2.5,0.6,3.3,1.5
1943,2,15,0.6,0.1,0.7,2.8,2.4,3.8,1.1,3.8,1.7
1943,3,16,0.5,0.7,1.2,2.6000001,2.5,4.2000003,1.1,4.2000003,2.3
1943,4,16,1.3000001,1.5,3.0,3.8,3.0,4.7000003,3.3,5.8,2.9
1943,5,16,3.9,3.6000001,4.3,5.4,3.9,6.0,4.1,7.5,5.1
1943,6,16,7.4,5.9,7.4,8.3,6.4,8.6,6.5,8.1,4.9
1943,7,16,9.7,7.4,10.400001,11.7,8.900001,10.6,6.8,9.900001,6.6
1943,8,16,8.6,6.3,10.1,10.0,7.5,9.2,7.7000003,10.8,6.3
1943,9,16,6.1,4.5,7.1,7.3,5.7000003,8.0,4.7000003,8.5,4.1
1943,10,16,3.3,2.1000001,3.2,4.8,4.2000003,6.9,2.3,7.0,2.5
1943,11,16,1.7,0.2,0.6,3.7,3.2,4.3,0.8,3.8,2.3
1943,12,16,1.0,0.1,0.3,2.7,2.9,4.0,1.3000001,3.3,2.5
1944,1,16,0.6,0.0,0.6,2.5,2.1000001,3.2,0.8,4.0,1.9
1944,2,15,0.8,0.1,0.8,2.1000001,2.3,3.4,1.3000001,2.5,1.8000001
1944,3,16,0.7,0.5,0.90000004,2.2,1.9,3.3,2.4,2.7,2.6000001
1944,4,16,1.4,0.8,1.9,2.6000001,2.1000001,4.0,2.6000001,6.0,4.0
1944,5,16,3.6000001,3.8,3.8,5.2000003,3.6000001,5.3,3.8,6.4,4.6
1944,6,16,7.5,5.8,6.7000003,7.2000003,5.8,8.2,5.9,8.1,4.7000003
1944,7,16,9.3,8.6,11.0,8.900001,7.9,10.6,7.1,10.1,6.6
1944,8,16,8.1,7.4,10.5,9.6,7.3,9.5,6.1,11.400001,5.6
1944,9,16,5.5,5.3,7.0,7.9,6.0,8.0,5.0,7.9,3.6000001
1944,10,16,3.3,1.5,2.8,5.9,4.9,6.8,2.8,5.7000003,3.4
1944,11,16,1.0,0.2,0.6,3.5,3.2,4.2000003,0.90000004,4.3,2.5
1944,12,16,0.7,0.0,0.5,2.5,3.0,4.2000003,0.5,3.0,0.2
1945,1,16,0.7,0.0,0.4,1.7,1.4,2.2,0.6,1.3000001,1.4
1945,2,15,0.7,0.1,0.5,1.9,2.2,3.5,0.4,4.3,1.1
1945,3,16,0.6,0.4,0.6,1.7,2.0,4.0,1.2,4.5,1.6
1945,4,16,0.6,1.6,2.3,3.2,3.3,5.1,3.1000001,5.9,3.0
1945,5,16,2.6000001,3.3,3.8,4.5,3.9,6.0,4.5,8.0,4.8
1945,6,16,6.8,5.5,8.900001,7.7000003,6.1,8.5,5.4,9.8,5.9
1945,7,16,9.3,8.3,11.1,9.900001,8.7,11.1,6.6,10.6,6.5
1945,8,16,8.6,6.6,10.2,11.7,8.5,10.7,5.4,9.900001,7.9
1945,9,16,5.5,3.3,7.0,7.2000003,5.7000003,7.8,4.9,9.0,5.4
1945,10,16,2.9,1.5,3.6000001,3.6000001,2.9,5.3,3.2,6.2000003,2.5
1945,11,16,0.4,0.5,0.4,2.3,2.6000001,4.3,1.4,4.2000003,2.9
1945,12,16,0.5,0.0,0.2,0.8,1.7,3.0,1.0,3.4,1.5
1946,1,16,0.5,0.0,0.3,2.0,2.5,3.4,1.2,2.2,2.1000001
1946,2,15,0.5,0.0,0.4,1.0,1.0,2.4,1.9,4.2000003,2.9
1946,3,16,0.4,0.0,0.8,1.7,1.6,3.3,1.4,4.0,2.5
1946,4,16,1.1,1.0,1.9,3.6000001,3.1000001,4.8,3.3,6.1,4.1
1946,5,16,3.9,2.6000001,3.4,4.9,4.0,6.1,3.4,7.5,4.4
1946,6,16,7.9,6.1,6.6,8.900001,6.9,9.0,5.7000003,8.5,4.1
1946,7,16,9.2,8.1,11.8,11.1,9.1,11.1,8.6,10.8,6.5
1946,8,16,8.0,6.6,9.6,10.8,8.6,10.7,7.6,9.6,6.7000003
1946,9,16,5.3,3.6000001,4.8,8.2,6.8,9.1,4.9,9.0,4.2000003
1946,10,16,2.8,1.1,2.6000001,3.7,3.6000001,5.7000003,3.3,5.6,3.3
1946,11,16,0.6,0.4,0.5,2.8,2.5,3.8,1.5,4.5,0.90000004
1946,12,16,0.1,0.2,0.1,3.1000001,3.3,4.0,0.6,2.4,0.5
1947,1,16,0.2,0.1,0.3,1.8000001,2.4,2.9,0.5,1.8000001,2.0
1947,2,15,0.3,0.2,0.3,0.5,0.7,2.1000001,0.90000004,2.0,2.3
1947,3,16,1.3000001,0.2,0.90000004,1.3000001,0.8,2.8,1.8000001,3.7,3.5
1947,4,16,1.2,1.4,2.5,3.6000001,2.8,4.5,3.3,6.2000003,3.3
1947,5,16,3.4,2.4,4.4,4.8,3.8,5.8,4.4,8.5,5.0
1947,6,16,5.7000003,5.5,7.7000003,9.8,7.1,9.3,6.6,10.2,4.9
1947,7,16,9.2,7.4,11.2,10.2,8.8,10.5,7.8,11.8,5.9
1947,8,16,6.8,6.5,9.3,9.8,7.6,9.8,7.8,11.7,7.0
1947,9,16,5.3,4.8,6.0,8.1,6.1,8.1,4.7000003,10.3,4.9
1947,10,16,3.0,2.1000001,4.0,4.5,3.6000001,5.9,2.8,5.9,3.1000001
1947,11,16,1.6,0.3,0.5,2.9,2.3,4.1,1.6,5.0,3.1000001
1947,12,16,0.90000004,0.0,0.4,1.7,1.8000001,3.5,0.5,3.6000001,1.3000001
1948,1,16,0.6,0.2,0.5,1.3000001,1.1,2.9,1.4,4.3,2.0
1948,2,15,0.3,0.4,0.4,1.8000001,2.1000001,2.9,0.90000004,3.2,1.9
1948,3,16,0.4,0.4,1.0,1.9,2.1000001,3.6000001,2.1000001,4.9,2.0
1948,4,16,0.8,1.5,2.1000001,4.1,3.6000001,4.9,3.1000001,5.7000003,4.4
1948,5,16,3.2,3.2,4.1,6.2000003,4.4,6.7000003,3.8,7.8,4.9
1948,6,16,6.9,6.1,7.0,9.3,6.3,9.0,6.1,8.5,5.2000003
1948,7,16,9.5,6.8,11.7,8.2,8.2,10.1,9.0,9.1,7.3
1948,8,16,8.0,7.3,10.5,8.900001,6.6,9.900001,6.2000003,10.2,7.1
1948,9,16,5.2000003,3.6000001,7.0,7.7000003,5.7000003,8.1,5.1,8.3,4.5
1948,10,16,2.5,1.9,3.6000001,5.0,3.8,6.1,2.8,6.1,2.6000001
1948,11,16,0.7,0.4,1.2,3.3,3.0,4.3,1.0,4.6,1.6
1948,12,16,0.2,0.1,0.4,2.5,2.7,3.8,1.3000001,3.5,1.3000001
1949,1,16,0.4,0.1,0.5,2.5,2.1000001,3.4,1.4,3.3,1.4
1949,2,15,0.1,0.1,0.5,2.4,2.6000001,3.4,1.6,3.2,2.0
1949,3,16,1.0,0.1,1.0,2.0,2.0,3.5,1.1,2.9,2.7
1949,4,16,1.1,1.3000001,2.3,3.8,3.0,4.8,3.4,6.3,3.9
1949,5,16,2.7,3.4,4.1,5.8,4.3,6.8,4.3,6.7000003,5.5
1949,6,16,6.1,6.9,6.5,7.5,5.9,8.8,5.7000003,8.2,6.7000003
1949,7,16,9.0,7.5,10.2,8.6,6.7000003,10.1,7.2000003,10.6,7.3
1949,8,16,9.2,6.2000003,10.6,9.1,6.9,9.7,7.3,10.6,8.6
1949,9,16,6.7000003,4.2000003,7.0,8.3,6.3,8.5,4.1,10.5,4.3
1949,10,16,2.9,1.9,3.5,4.3,3.4,6.3,3.0,6.9,2.2
1949,11,16,1.7,0.2,0.4,3.4,3.6000001,4.4,0.90000004,4.1,1.3000001
1949,12,16,0.4,0.0,0.5,2.6000001,2.6000001,3.8,0.1,4.0,1.2
1950,1,16,0.5,0.2,0.1,1.3000001,1.8000001,2.6000001,0.8,2.7,1.4
1950,2,15,0.1,0.2,0.4,2.1000001,2.1000001,3.2,0.8,3.8,0.8
1950,3,16,0.8,0.2,0.8,2.6000001,2.2,3.6000001,1.6,3.9,2.6000001
1950,4,16,1.1,1.1,1.9,4.5,3.9,5.1,2.0,4.7000003,1.9
1950,5,16,3.5,2.4,4.3,5.0,3.8,6.4,5.2000003,7.6,5.0
1950,6,16,7.9,5.3,7.6,8.0,6.6,8.7,6.7000003,10.3,5.4
1950,7,16,9.6,6.7000003,11.1,8.1,7.4,9.900001,7.1,11.5,7.1
1950,8,16,8.1,5.4,10.1,9.0,8.5,9.6,7.2000003,10.3,6.9
1950,9,16,6.0,2.9,6.0,7.8,6.3,8.2,5.2000003,8.3,3.9
1950,10,16,2.5,1.4,2.8,5.8,5.0,6.3,2.4,5.9,2.4
1950,11,16,0.6,0.2,0.3,3.1000001,3.1000001,4.2000003,0.3,4.5,1.1
1950,12,16,0.6,0.0,0.4,2.7,2.6000001,3.6000001,1.0,2.5,0.6
1951,1,16,0.2,0.0,0.2,1.6,1.6,2.8,0.7,3.7,1.5
1951,2,15,0.2,0.0,0.2,1.9,2.4,3.1000001,0.7,3.7,0.90000004
1951,3,16,0.2,0.2,0.7,2.0,1.9,3.3,1.5,3.3,1.9
1951,4,16,1.4,0.90000004,2.1000001,4.1,3.3,4.8,1.9,4.7000003,2.3
