Year,Month,Precipitation,Temperature,VPD
1951,2,1.4931,-9.7,-0.1729332931954017
1951,3,1.04194,-7.5,0.2890073334038843
1951,4,1.50667,3.3,2.152974055554525
1951,5,0.974194,4.9,3.265670358684789
1951,6,1.55667,13.0,5.120717064077089
1951,7,2.95161,14.6,4.547147057386313
1951,8,1.13871,17.3,5.248434040585956
1951,9,2.29667,10.1,1.8296403792553144
1951,10,0.841936,5.0,1.0257741145468469
1951,11,1.84333,-4.0,-0.088145726748559
1951,12,2.04194,-3.8,0.2857561109439706
1952,1,1.66774,-5.5,0.3927111684374282
1952,2,1.25172,-6.6,0.1489109278897915
1952,3,0.729032,-10.1,0.2351807341969363
1952,4,0.396667,1.8,2.2764173770849547
1952,5,1.79355,4.9,2.865669358684789
1952,6,1.86667,13.3,4.614446045526153
1952,7,3.02903,16.2,5.828071882319554
1952,8,3.47097,13.1,3.518064931923842
1952,9,2.84333,7.5,1.354377259972967
1952,10,0.583871,-0.1,0.678228170718473
1952,11,0.88,-3.2,0.3144273500926919
1952,12,1.7129,-6.5,0.0789492209211037
1953,1,0.854839,-10.7,-0.0971615043083251
1953,2,0.472414,-15.9,-0.3063986036441679
1953,3,0.745161,-3.0,1.0930280931695493
1953,4,0.4,3.4,2.3073930417476864
1953,5,0.929032,7.7,3.595657674663557
1953,6,1.94333,16.7,6.718217033419444
1953,7,4.16452,14.9,3.668941958790191
1953,8,3.60645,15.0,2.6774270789386456
1953,9,1.03667,7.1,1.8768826352682115
1953,10,1.73548,3.9,0.6846435747774748
1953,11,0.886667,-0.5,0.7837583050121779
1953,12,0.874193,-3.0,0.3930280931695495
1954,1,0.829032,-9.4,0.097963156818722
1954,2,0.224138,-13.4,-0.2182037876487379
1954,3,0.922581,-2.8,0.7728448731926889
1954,4,0.646667,0.4,1.7153054778598396
1954,5,0.248387,9.0,4.056479181928792
1954,6,2.88,13.5,3.713092705546803
1954,7,4.33871,18.2,4.790287911375087
1954,8,2.94516,14.6,3.147147057386313
1954,9,2.65,10.0,1.6478935232475287
1954,10,3.16774,2.9,0.5386742232179538
1954,11,2.61333,-2.7,0.2132145266919165
1954,12,1.09032,-2.3,0.5778168951465164
1955,1,1.67097,-10.8,0.081404581381022
1955,2,1.42759,-14.1,-0.5352659444692072
1955,3,1.1129,-9.9,0.0807507745697111
1955,4,0.54,-2.3,0.8778188951465156
1955,5,1.55161,4.9,2.265670358684789
1955,6,1.15333,11.1,4.77409743193148
1955,7,1.54516,16.0,5.996594463389311
1955,8,0.909677,16.6,5.6988667901255
1955,9,3.13667,11.3,1.6490064140980056
1955,10,3.08065,3.4,0.7073930417476868
1955,11,1.39333,-6.1,-0.0984994908575305
1955,12,0.451613,-19.0,-0.1857379271818315
1956,1,1.0871,-12.2,-0.3009111900708885
1956,2,0.331034,-17.2,-0.2779131105065495
1956,3,0.654839,-5.4,0.7254635553030697
1956,4,0.543333,-2.5,1.3948869710320366
1956,5,0.551613,8.1,4.283367409557563
1956,6,1.60333,15.8,6.4676974629276
1956,7,1.76774,13.6,4.113272547283788
1956,8,2.6129,12.1,2.3693775806034694
1956,9,1.42667,7.1,2.176882635268212
1956,10,2.5871,1.6,0.5783236953158291
1956,11,1.15,-8.2,-0.1006591666931924
1956,12,1.12581,-5.4,0.1254635553030696
1957,1,0.86129,-6.0,0.4327464014538975
1957,2,1.63793,-5.9,-0.035761024339481
1957,3,0.225806,-10.7,0.102838495691675
1957,4,0.693333,0.8,1.6982021959498723
1957,5,1.95806,8.0,3.1107905794698176
1957,6,3.61667,11.4,3.537229478714311
1957,7,1.89355,18.0,5.831618664228975
1957,8,2.6129,15.1,3.286527180466571
1957,9,3.59,8.8,1.1037576241656826
1957,10,2.43226,3.6,0.8172566062741824
1957,11,0.76,-2.0,0.0046119126762311
1957,12,1.96129,-5.8,0.0959799774665239
1958,1,1.17097,-13.1,-0.2658975324842956
1958,2,1.32759,-10.7,-0.1971615043083252
1958,3,0.587097,-9.7,0.4270667068045979
1958,4,0.513333,-0.5,1.6837593050121775
1958,5,1.80645,5.8,2.420147739041954
1958,6,2.31333,12.5,4.542295442113774
1958,7,2.84516,14.5,4.641092490399259
1958,8,0.83871,14.5,3.6410924903992594
1958,9,1.06667,8.2,1.856379886418443
1958,10,1.83548,3.5,0.5621532804293317
1958,11,1.39667,0.4,0.6153054778598399
1958,12,1.19032,-12.9,-0.1302927539866305
1959,1,1.82581,-9.8,-0.096185177235553
1959,2,0.72069,-5.3,0.1584732620061815
1959,3,0.432258,-1.0,1.448761695172358
1959,4,1.18667,0.7,1.75203862569749
1959,5,0.554839,8.0,3.9107905794698175
1959,6,0.62,15.5,7.32913677361846
1959,7,2.63226,16.7,6.318217033419444
1959,8,2.33871,16.2,5.528071882319555
1959,9,1.44,6.7,1.606022723293577
1959,10,0.777419,1.6,0.7783236953158292
1959,11,0.706667,-2.7,-0.0867854733080841
1959,12,0.958064,-11.8,-0.2235414997404197
1960,1,1.16774,-13.0,-0.1481692736198099
1960,2,1.03103,-13.2,-0.1834786385515359
1960,3,0.374194,-5.3,0.6584732620061815
1960,4,0.28,2.2,2.17637115575948
1960,5,0.535484,10.2,5.411870565793498
1960,6,3.24,14.5,4.841092490399259
1960,7,1.9129,19.8,7.164957563831404
1960,8,1.75484,15.3,4.106584179341789
1960,9,1.1,8.4,1.503724763886348
1960,10,1.79677,-0.6,0.6360478707871948
1960,11,1.78667,-3.8,-0.1142438890560297
1960,12,1.33226,-4.7,0.1620374542649236
1961,1,1.86452,-7.0,0.0311054145291871
1961,2,1.9,-4.0,0.0118552732514407
1961,3,1.5871,-2.5,0.8948869710320366
1961,4,0.46,-1.2,1.5572186243012394
1961,5,1.35161,6.8,2.6731230935205126
1961,6,2.44333,16.3,5.544785946449181
1961,7,2.78065,17.2,4.9250348666920125
1961,8,4.49032,14.3,2.5307815204003266
1961,9,1.47667,8.3,1.829833253566509
1961,10,1.44516,7.5,1.0543772599729664
1961,11,1.95667,-1.0,0.3487616951723575
1961,12,1.09355,-9.4,-0.1020368431812777
1962,1,1.86129,-7.3,-0.0548298995188374
1962,2,0.796552,-8.3,-0.1268984907723398
1962,3,0.654839,-10.7,0.102838495691675
1962,4,1.93,3.6,2.117256606274182
1962,5,1.2871,8.2,3.7563808864184423
1962,6,3.94,11.1,3.3740974319314816
1962,7,4.95806,13.8,3.415359213643514
1962,8,3.27419,12.0,2.277489694500172
1962,9,2.71667,8.5,1.478063679662224
1962,10,2.07419,4.1,0.6979843231022294
1962,11,2.48667,0.4,0.6153054778598399
1962,12,0.909677,-10.9,-0.3398547599775776
1963,1,1.06774,-15.1,-0.0909817942337696
1963,2,0.734483,-13.7,-0.1692151462234892
1963,3,0.216129,-12.9,0.0697072460133696
1963,4,1.63,1.8,1.676416377084955
1963,5,0.83871,12.4,5.348254725521613
1963,6,1.22,12.1,4.369377580603469
1963,7,2.23871,15.9,6.081824944514327
1963,8,1.68387,15.3,3.906584179341788
1963,9,1.92333,12.0,2.277489694500172
1963,10,2.20323,4.0,0.7411377578644798
1963,11,1.54,-1.7,0.434335962534953
1963,12,1.07742,-8.7,-0.1297768183645109
1964,1,0.8,-6.2,0.2704995638032952
1964,2,0.713793,-11.3,-0.2231718671946536
1964,3,0.264516,-7.9,0.379330335407674
1964,4,1.48,0.6,1.3061677275190269
1964,5,1.03548,8.4,3.603726763886349
1964,6,1.60333,13.5,5.213092705546803
1964,7,1.14194,16.6,6.6988667901255
1964,8,1.46452,14.1,3.5228488790018133
1964,9,2.51333,8.4,1.503724763886348
1964,10,1.54516,5.4,0.8699247597156443
1964,11,1.32,-4.6,0.0968997548961096
1964,12,1.4871,-6.6,0.0489109278897914
1965,1,0.890323,-8.2,0.0993408333068077
1965,2,0.813793,-12.0,-0.1625458528521699
1965,3,0.812903,-5.8,0.3959799774665242
1965,4,0.386667,1.1,2.5384802416779104
1965,5,1.09355,5.0,3.225773114546847
1965,6,1.51667,14.4,6.035638275381338
1965,7,3.12581,14.2,4.726519344766565
1965,8,1.70968,13.4,2.813484798600914
1965,9,2.10667,11.0,1.2874064294318843
1965,10,1.92258,2.8,0.7859342600235042
1965,11,1.16667,-7.2,-0.4264118932007421
1965,12,2.51613,-6.8,0.0895419667202399
1966,1,0.941935,-20.8,-0.0632551980443961
1966,2,0.803448,-20.2,-0.4071896705783645
1966,3,1.68387,-9.6,-0.1494921994525087
1966,4,1.45333,-2.0,0.804611912676231
1966,5,1.03548,8.4,4.003726763886348
1966,6,2.52667,14.9,4.668941958790191
1966,7,3.07097,16.3,4.644785946449183
1966,8,2.46774,13.3,3.014446045526153
1966,9,2.18333,6.6,1.2393275585630406
1966,10,2.38387,1.9,0.5259313283557328
1966,11,1.70333,0.1,0.4811819011632643
1966,12,1.45484,-10.0,-0.0421268028453947
1967,1,0.741935,-15.1,-0.1909817942337697
1967,2,1.00345,-8.8,-0.1549840976834962
1967,3,1.50645,0.2,1.2256025810268092
1967,4,1.22,2.7,1.8335247093070537
1967,5,1.68387,7.6,3.324805182938336
1967,6,2.08333,13.0,5.320717064077089
1967,7,1.53548,16.0,5.296594463389312
1967,8,3.73226,16.9,3.458921329310721
1967,9,1.57333,10.6,1.845673495778588
1967,10,3.48065,5.2,0.7470983659496291
1967,11,1.19667,1.7,0.3272143998898054
1967,12,1.29032,-13.9,-0.1025176466346076
1968,1,0.919355,-21.3,-0.2077450412279199
1968,2,0.934483,-10.0,-0.1421268028453948
1968,3,2.09032,-3.1,0.5535767606294844
1968,4,1.18333,0.7,1.8520376256974904
1968,5,2.54839,6.4,3.307150429007504
1968,6,2.08,15.4,6.317547031223754
1968,7,1.94839,13.3,4.514446045526153
1968,8,2.34194,14.5,3.6410924903992594
1968,9,3.34,7.5,1.354377259972967
1968,10,2.73226,-1.0,0.2487616951723579
1968,11,1.43333,-3.8,0.0857561109439704
1968,12,0.912903,-5.1,0.2252718924854035
1969,1,0.43871,-17.1,-0.0653890768909006
1969,2,0.713793,-15.2,-0.1058415517356796
1969,3,0.345161,-7.8,0.5064224490282796
1969,4,1.47667,0.3,1.1703099099052725
1969,5,0.46129,5.6,3.2942682026841847
1969,6,0.903333,12.5,5.042295442113774
1969,7,2.4129,15.3,5.206584179341789
1969,8,2.0129,15.0,4.9774270789386446
1969,9,4.05667,8.0,1.310790579469817
1969,10,1.72258,3.4,0.6073930417476872
1969,11,3.45,-1.5,0.3224762746699037
1969,12,1.30323,-10.0,-0.3421268028453945
1970,1,1.19355,-12.4,-0.0386469480145286
1970,2,0.762069,-15.2,-0.4058415517356797
1970,3,0.451613,-2.8,0.7728448731926889
1970,4,2.49333,0.1,1.081181901163264
1970,5,0.841936,6.8,3.373123093520512
1970,6,0.44,15.9,7.181824944514329
1970,7,3.07419,17.4,5.172519234613205
1970,8,2.09355,14.8,3.5610688714003
1970,9,3.32333,9.3,1.3889962010971306
1970,10,1.96774,2.6,0.6814437921613195
1970,11,0.99,-4.8,0.0274453915573475
1970,12,1.53548,-7.7,0.0337316115184971
1971,1,1.57097,-5.8,-0.0040200225334761
1971,2,1.22069,-12.1,-0.1818078057573715
1971,3,0.851613,-8.0,0.052453720343383
1971,4,0.753333,-1.0,1.4487626951723571
1971,5,0.609677,6.7,3.3060227232935766
1971,6,1.39,12.2,4.861798451876819
1971,7,1.11613,15.4,6.017547031223753
1971,8,2.94839,14.4,3.135638275381337
1971,9,1.42333,7.5,1.5543782599729674
1971,10,2.16774,1.3,0.8335023166764355
1971,11,1.86667,-5.4,-0.0745364446969301
1971,12,1.1,-8.4,-0.152928420612576
1972,1,0.225806,-12.6,-0.1757624401673725
1972,2,0.910345,-8.5,0.021249541681283
1972,3,0.725806,-4.9,0.4931216871905342
1972,4,1.32667,1.1,1.43848124167791
1972,5,0.858065,6.9,3.040631784563467
1972,6,1.28667,16.1,6.412009083943008
1972,7,2.51935,20.1,7.694238341746759
1972,8,2.64194,16.9,4.15892132931072
1972,9,1.42,8.7,1.4280768238890982
1972,10,1.33871,2.9,0.738674223217954
1972,11,2.09667,-3.6,0.0608066834916201
1972,12,1.20968,-0.0999999,0.7782282200697468
1973,1,0.970968,-7.9,0.0793303354076742
1973,2,0.913793,-9.0,-0.304794177278612
1973,3,0.648387,-4.2,0.5390893334511366
1973,4,1.31,2.2,1.6763711557594796
1973,5,1.85806,9.2,4.411029461967431
1973,6,2.02667,15.8,6.4676974629276
1973,7,0.490323,18.9,9.118346512531446
1973,8,1.88387,13.9,4.1172716550323845
1973,9,1.42333,5.7,1.6570157010385742
1973,10,2.35484,-0.1,0.5782281707184724
1973,11,1.16,-6.3,-0.1602581587619824
1973,12,1.30645,-11.4,-0.1435773753462395
1974,1,0.845161,-10.9,0.1601452400224223
1974,2,1.63103,-2.8,0.2728448731926889
1974,3,0.845161,-2.6,0.9538945143556128
1974,4,0.346667,0.5,2.060590882202151
1974,5,1.21935,4.7,3.0465687937968
1974,6,1.98333,15.3,6.50658417934179
1974,7,3.83548,17.7,5.148923317529688
1974,8,3.36452,14.7,2.953804879549077
1974,9,1.75333,11.8,2.0953053653836857
1974,10,2.17097,4.1,0.5979843231022297
1974,11,2.34667,-1.7,0.3343359625349524
1974,12,2.27419,-1.6,0.4782388509561359
1975,1,1.09355,-6.2,-0.029500436196705
1975,2,0.913793,-3.8,1.28575611094397
1975,3,1.28387,-0.6,0.9360478707871946
1975,4,1.45333,2.3,1.7271551708476052
1975,5,0.935484,10.9,4.901221046416078
1975,6,1.32333,13.2,5.7159736763314335
1975,7,1.21613,16.4,6.062154376080146
1975,8,2.67742,13.0,4.120717064077089
1975,9,2.15667,11.3,2.549006414098006
1975,10,1.13871,2.3,0.7271551708476052
1975,11,1.15,-1.7,0.3343359625349524
1975,12,1.77742,-6.4,0.1092256279166115
1976,1,1.12581,-15.2,0.0941584482643203
1976,2,0.289655,-11.9,-0.4431241479193653
1976,3,1.4,-7.3,0.0451701004811622
1976,4,0.67,1.4,2.181469336205697
1976,5,0.454839,9.1,4.633524568418696
1976,6,3.35,10.1,2.9296403792553143
1976,7,2.6871,14.4,3.735638275381337
1976,8,2.15806,13.3,3.514446045526153
1976,9,2.34667,6.7,1.606022723293577
1976,10,0.535484,-1.3,0.4119638610544474
1976,11,1.2,-2.9,-0.0672165682023271
1976,12,1.58387,-6.2,-0.1295004361967051
1977,1,0.967742,-9.9,-0.3192492254302888
1977,2,1.0069,-11.1,-0.2818548345937728
1977,3,0.93871,-4.1,0.2753314234238138
1977,4,0.996667,1.5,1.5297425695120674
1977,5,1.48387,8.7,3.728076823889097
1977,6,1.17333,13.9,5.6172716550323845
1977,7,3.13548,16.1,4.412009083943008
1977,8,1.30645,13.4,2.7134847986009145
1977,9,2.57,7.5,1.4543772599729667
1977,10,2.94839,1.0,0.691421866301865
1977,11,2.14333,-1.1,0.2028171241295275
1977,12,0.564516,-9.2,-0.1538079398920238
1978,1,0.625806,-11.2,-0.3025981025879645
1978,2,0.262069,-17.1,-0.2653890768909008
1978,3,1.30645,-4.3,0.3031270536095749
1978,4,1.20667,-0.8,1.541699458814131
1978,5,0.116129,7.9,5.138647161983259
1978,6,2.12,12.5,4.442294442113775
1978,7,1.79032,14.9,4.36894195879019
1978,8,2.79355,12.4,2.448255725521612
1978,9,2.2,7.8,1.16693793223922
1978,10,1.5,1.5,0.9297425695120678
1978,11,2.22,-3.6,-0.5391923165083803
1978,12,0.354839,-17.7,-0.3389363367994824
1979,1,0.96129,-13.1,-0.1658975324842955
1979,2,0.686207,-12.7,-0.3940904637058722
1979,3,0.703226,-3.4,0.3370260212755696
1979,4,0.513333,-1.7,1.2343359625349528
1979,5,1.44194,10.5,4.56148552290688
1979,6,1.31667,14.3,5.3307815204003255
1979,7,1.82581,15.6,4.241356412631145
1979,8,2.52581,14.9,3.1689419587901906
1979,9,3.24333,8.7,1.8280768238890968
1979,10,2.10645,1.0,0.7914218663018646
1979,11,2.48,-1.0,0.2487616951723579
1979,12,1.24839,-6.6,-0.0510890721102086
1980,1,0.76129,-12.0,-0.0625458528521702
1980,2,0.841379,-11.6,-0.3838885695942271
1980,3,0.458064,-7.9,0.2793303354076744
1980,4,0.896667,1.8,1.4764163770849548
1980,5,0.470968,6.4,3.5071504290075044
1980,6,2.08,17.5,8.197293680669281
1980,7,0.864516,15.5,6.129136773618459
1980,8,1.06774,13.5,3.8130927055468025
1980,9,1.65,9.0,1.656479181928793
1980,10,2.44194,3.0,0.5917463856858589
1980,11,1.96667,-7.5,-0.1109926665961156
1980,12,1.89677,-9.1,-0.0293998786792135
1981,1,1.33226,-6.8,0.1895419667202396
1981,2,0.92069,-10.8,-0.1185954186189781
1981,3,0.858065,-9.2,0.3461920601079762
1981,4,1.12333,-0.3,1.88026272427798
1981,5,1.10968,9.5,4.646324618520085
1981,6,2.98333,13.1,3.3180649319238427
1981,7,3.05161,17.5,5.39729368066928
1981,8,3.93871,13.6,2.413272547283789
1981,9,1.67333,9.0,1.656479181928793
1981,10,2.94194,5.3,0.7083228040686027
1981,11,1.60667,-1.9,0.4475237396057725
1981,12,2.11613,-9.1,-0.0293998786792135
1982,1,0.583871,-17.3,-0.0903295746832091
1982,2,0.258621,-8.0,-0.047546279656617
1982,3,0.819355,-2.3,0.7778178951465158
1982,4,1.46,2.0,1.8757619627859263
1982,5,1.94194,8.4,3.303726763886349
1982,6,2.39333,9.7,3.105527722604446
1982,7,1.37742,16.9,5.558921329310721
1982,8,3.01935,13.6,2.8132725472837894
1982,9,0.973333,8.9,1.979890973607194
1982,10,1.00968,2.4,0.6782607822361362
1982,11,2.76333,1.4,0.6814693362056969
1982,12,1.57419,-4.0,0.2118552732514409
1983,1,1.7871,-6.3,0.2397418412380179
1983,2,0.613793,-11.2,-0.2025981025879644
1983,3,1.70645,-4.3,0.1031270536095751
1983,4,1.43333,3.2,1.4988954952207676
1983,5,2.07419,9.9,3.166626571244884
1983,6,2.13,13.1,3.9180649319238414
1983,7,1.78065,17.4,5.672519234613205
1983,8,1.28387,13.4,3.413484798600914
1983,9,2.60333,10.5,1.6614855229068797
1983,10,3.4129,3.5,0.5621532804293317
1983,11,2.12,-6.7,-0.180890933038472
1983,12,1.65806,-7.9,-0.2206696645923256
1984,1,1.79355,-8.9,0.120010601071498
1984,2,0.67931,-7.4,0.1169770426269005
1984,3,0.748387,-5.9,0.4642389756605189
1984,4,0.593333,3.4,2.207393041747687
1984,5,1.08065,12.6,5.1368797723788
1984,6,1.39667,14.0,5.419767264807245
1984,7,3.23871,16.1,3.812009083943007
1984,8,2.55806,13.1,3.018064931923842
1984,9,1.54667,8.6,1.6528442726065844
1984,10,4.00968,3.9,0.2846435747774745
1984,11,0.576667,-2.5,0.0948869710320368
1984,12,1.02903,-7.4,0.1169770426269005
1985,1,0.906452,-22.1,-0.1749190718298119
1985,2,0.462069,-19.5,-0.2379058009709376
1985,3,1.01613,-3.5,0.6987699972203298
1985,4,1.18333,-0.8,1.7416984588141315
1985,5,0.996774,6.3,2.741662278154501
1985,6,1.66667,12.7,4.232011399991897
1985,7,1.57097,15.1,5.08652718046657
1985,8,2.41935,15.7,2.954208965959822
1985,9,1.88667,9.5,1.6463246185200848
1985,10,1.92258,4.2,0.8551851539971755
1985,11,1.52333,-4.2,0.0390893334511366
1985,12,1.68065,-13.2,-0.283478638551536
1986,1,1.18065,-13.8,-0.5859361961791578
1986,2,0.375862,-14.6,-0.21476638891943
1986,3,0.729032,-0.8,1.0416984588141318
1986,4,0.85,1.2,1.7858398397310058
1986,5,1.58065,8.5,3.3780636796622243
1986,6,0.963333,16.6,6.898866790125499
1986,7,2.12258,16.6,4.998866790125501
1986,8,3.06129,12.0,2.577489694500171
1986,9,2.58,6.1,0.911876405725314
1986,10,1.72903,3.7,1.07270486202916
1986,11,2.60333,1.6,0.6783236953158296
1986,12,1.30323,-13.9,-0.2025176466346077
1987,1,0.412903,-19.7,-0.2581394950817186
1987,2,1.64138,-11.4,-0.2435773753462395
1987,3,0.635484,-7.4,0.1169770426269005
1987,4,0.406667,0.5,1.9605908822021512
1987,5,0.783871,7.6,3.324805182938336
1987,6,3.31,13.5,3.5130927055468018
1987,7,3.6871,14.2,4.226519344766565
1987,8,5.70323,11.5,1.8259683327735257
1987,9,2.2,8.2,1.156380886418443
1987,10,0.312903,6.0,1.547576551202062
1987,11,1.21,-6.3,0.1397418412380178
1987,12,1.73226,-11.3,-0.2231718671946536
1988,1,0.916129,-9.2,-0.1538079398920238
1988,2,1.16552,-8.8,-0.3549840976834963
1988,3,1.11935,-3.7,0.4231370580186624
1988,4,1.35333,-0.8,1.3416984588141316
1988,5,1.19032,9.3,4.38899620109713
1988,6,2.14333,15.3,4.406584179341788
1988,7,2.40645,18.9,5.318346512531445
1988,8,4.12903,14.3,2.0307815204003266
1988,9,2.38333,10.1,1.5296403792553157
1988,10,1.32903,3.4,0.8073930417476864
1988,11,0.98,-7.1,-0.1977673285226329
1988,12,2.06452,-10.6,-0.2755517289675793
1989,1,1.59677,-5.2,-0.1082578998591423
1989,2,1.21379,-3.2,0.1144273500926917
1989,3,1.40323,0.5,0.8605908822021506
1989,4,0.606667,3.6,1.917256606274182
1989,5,0.909677,10.8,5.0155387659556405
1989,6,0.916667,16.7,5.818217033419444
1989,7,1.67419,16.6,5.398866790125499
1989,8,2.85806,14.5,3.3410924903992587
1989,9,2.24,10.2,1.9118705657934976
1989,10,1.68387,2.5,0.7296897375408395
1989,11,0.79,-1.8,0.0907653430523645
1989,12,1.1129,-9.2,-0.2538079398920239
1990,1,1.57742,-11.9,-0.3431241479193652
1990,2,1.72759,-0.1,0.5782271707184732
1990,3,1.22581,-1.8,1.0907653430523645
1990,4,0.916667,3.9,2.2846435747774745
1990,5,0.590323,7.4,4.184374717875979
1990,6,1.32667,12.2,4.561799451876819
1990,7,3.02581,15.2,3.4962452234279398
1990,8,1.51613,14.4,3.4356382753813364
1990,9,0.506667,7.1,1.3768826352682115
1990,10,0.958065,2.7,0.9335247093070532
1990,11,1.68667,-6.2,-0.1295004361967051
1990,12,1.42903,-4.3,0.2031270536095748
1991,1,1.12258,-10.7,-0.1971615043083252
1991,2,0.541379,-11.2,-0.3025981025879645
1991,3,0.751613,-5.7,0.5279711634142599
1991,4,0.91,1.1,1.2384802416779106
1991,5,1.91613,7.1,2.8768826352682115
1991,6,3.64667,13.5,3.413092705546802
1991,7,2.28387,16.1,4.612009083943008
1991,8,2.19677,15.0,3.1774270789386456
1991,9,1.80333,7.7,1.7956576746635573
1991,10,1.19355,4.8,0.6059362351399091
1991,11,2.65333,1.6,0.6783236953158296
1991,12,1.45484,-5.5,-0.0072888315625716
1992,1,1.11935,-7.2,0.1735881067992579
1992,2,0.951724,-5.1,0.0252718924854038
1992,3,1.77097,-2.6,-0.2461054856443869
1992,4,0.89,-1.3,1.2119638610544472
1992,5,0.677419,9.9,4.866627571244883
1992,6,1.29333,14.6,6.947147057386314
1992,7,3.25161,14.7,4.353804879549077
1992,8,1.76774,13.9,3.817271655032384
1992,9,2.39667,12.0,2.1774896945001725
1992,10,1.27742,-2.9,0.132783431797673
1992,11,2.25333,-6.7,-0.0808909330384719
1992,12,1.82903,-2.0,0.304611912676231
1993,1,1.02258,-7.3,-0.0548298995188374
1993,2,0.62069,-6.4,0.2092256279166116
1993,3,1.27097,-2.8,0.5728448731926887
1993,4,0.566667,0.3,1.570310909905272
1993,5,0.658065,10.1,4.429640379255315
1993,6,2.04,10.7,3.0303570812863647
1993,7,3.16774,16.3,4.644785946449183
1993,8,2.75806,13.3,3.2144460455261523
1993,9,2.01667,5.1,1.5862494612891318
1993,10,2.2129,0.4,0.6153054778598399
1993,11,0.436667,-7.8,0.0064224490282795
1993,12,1.72581,-7.9,-0.2206696645923256
1994,1,1.48387,-10.2,-0.0873279619297728
1994,2,0.241379,-15.9,-0.4063986036441678
1994,3,1.2,-4.1,0.5753314234238136
1994,4,1.00333,3.8,2.228499898539977
1994,5,1.03871,6.3,3.641662278154501
1994,6,1.21333,13.5,5.113092705546803
1994,7,2.45484,17.1,6.602318493212852
1994,8,1.47742,13.9,3.517271655032385
1994,9,2.89333,9.4,1.4674271339904337
1994,10,2.64194,3.4,1.0073930417476866
1994,11,1.87,-4.4,0.1674426460172577
1994,12,1.41935,-4.7,-4.137962545735076
1995,1,1.24839,-5.8,0.3959799774665242
1995,2,1.54828,-4.1,0.0753314234238136
1995,3,1.09677,-1.0,1.248761695172358
1995,4,1.13,2.1,2.12590699711412
1995,5,1.64839,8.5,3.078063679662224
1995,6,1.83333,16.1,5.112009083943008
1995,7,2.25484,14.2,3.9265193447665663
1995,8,1.80968,14.0,3.319767264807245
1995,9,1.70333,9.6,1.325691022277944
1995,10,3.35161,5.2,0.6470983659496294
1995,11,1.61667,-6.1,0.1015005091424696
1995,12,0.9,-11.9,0.3568758520806347
1996,1,0.503226,-8.0,-0.047546279656617
1996,2,0.931035,-13.5,-0.4353500102141774
1996,3,0.535484,-5.1,0.8252718924854037
1996,4,0.573333,1.0,1.8914228663018644
1996,5,1.67097,6.6,3.23932855856304
1996,6,2.59667,13.0,4.120717064077089
1996,7,3.02581,14.4,3.735638275381337
1996,8,0.445161,16.4,5.062154376080146
1996,9,0.97,7.7,1.6956576746635577
1996,10,1.76774,4.3,0.9127421422878212
1996,11,3.52,1.9,0.6259313283557333
1996,12,1.88065,-7.8,-0.2935775509717202
1997,1,1.29355,-10.8,-0.018595418618978
1997,2,1.21724,-7.0,0.1311054145291867
1997,3,0.9,-3.5,-0.3012300027796701
1997,4,0.853333,-0.8,1.6416984588141317
1997,5,1.01935,6.4,2.9071504290075048
1997,6,2.02333,14.8,5.6610688714003
1997,7,4.47419,17.6,6.622760622859019
1997,8,1.39032,16.1,5.112009083943008
1997,9,2.47667,9.1,2.233524568418696
1997,10,1.65806,0.9,0.5446630648386677
1997,11,1.3,-3.7,0.4231370580186624
1997,12,0.783871,-8.7,-0.0297768183645108
1998,1,1.49355,-6.9,-0.03979203386015
1998,2,1.58966,-15.9,-0.7063986036441681
1998,3,0.593548,-7.2,0.673588106799258
1998,4,0.173333,-1.9,1.4475247396057729
1998,5,1.86129,8.2,3.7563808864184423
1998,6,4.13333,13.7,4.71402711569208
1998,7,3.37742,16.8,5.638234160039165
1998,8,3.54516,12.8,2.627693019309733
1998,9,1.98,9.7,2.2055287226044467
1998,10,3.39032,4.2,1.255185153997175
1998,11,0.816667,-5.4,0.1254635553030696
1998,12,1.75161,-7.4,0.1169770426269005
1999,1,1.0,-13.6,-0.552353439135548
1999,2,1.22414,-10.4,-0.331799401003221
1999,3,0.541936,-3.7,1.0231370580186625
1999,4,0.516667,4.3,2.6127431422878207
1999,5,0.977419,5.0,2.525774114546847
1999,6,1.1,18.5,8.183666791996886
1999,7,3.00645,17.1,6.202318493212852
1999,8,2.02581,13.0,4.220717064077089
1999,9,0.82,10.6,2.7456724957785887
1999,10,2.48387,5.2,1.047098365949629
1999,11,1.71,-2.8,0.6728448731926893
1999,12,2.56452,-6.1,0.4015005091424695
2000,1,1.12903,-7.8,0.0064224490282795
2000,2,1.38276,-6.8,-0.2104580332797603
2000,3,1.34194,-2.3,1.2778178951465158
2000,4,0.823333,3.9,1.4846435747774749
2000,5,0.6,9.0,4.656479181928792
2000,6,2.10333,14.4,5.735638275381337
2000,7,2.77742,17.4,5.872519234613204
2000,8,2.19355,13.9,3.4172716550323834
2000,9,1.52333,8.7,3.4280768238890973
2000,10,1.22903,6.5,1.0730384929537973
2000,11,1.57,0.1,0.3811809011632636
2000,12,1.33548,-4.4,0.0674426460172581
2001,1,0.819355,-3.6,0.8608076834916196
2001,2,1.43103,-12.0,-0.1625458528521699
2001,3,1.14516,-7.6,0.4612593829896547
2001,4,1.20333,5.0,2.6257741145468465
2001,5,1.20968,7.4,3.684374717875979
