Year,Month,Precipitation,Temperature,VPD
1950,12,0.751613,-9.7,-0.0729332931954021
1951,1,0.412903,-17.3,-0.6903295746832092
1951,2,0.3,-13.2,-0.783478638551536
1951,3,0.787097,-10.0,0.3578731971546052
1951,4,1.34667,-1.4,1.2670505135492744
1951,5,0.390323,1.5,2.229742569512068
1951,6,2.23667,8.4,3.0037267638863483
1951,7,2.92581,11.2,3.1612965810376963
1951,8,2.20968,13.8,4.215359213643513
1951,9,1.72667,5.9,1.1836673438223233
1951,10,1.23226,2.3,1.527155170847606
1951,11,2.05333,-10.8,-0.418595418618978
1951,12,1.26452,-12.3,-0.3198571814895858
1952,1,0.906452,-11.6,0.0161114304057727
1952,2,0.934483,-9.9,0.2807507745697113
1952,3,0.551613,-11.9,0.5568758520806347
1952,4,0.823333,-2.3,1.377817895146516
1952,5,0.451613,2.7,2.533524709307054
1952,6,1.37,11.5,4.825968332773526
1952,7,3.68387,13.3,4.614446045526153
1952,8,1.86129,8.7,2.128076823889097
1952,9,1.71667,5.0,1.5257741145468469
1952,10,0.158065,-2.9,0.9327834317976728
1952,11,0.96,-7.9,0.2793303354076744
1952,12,0.816129,-14.7,-0.2302682830384415
1953,1,1.19677,-13.9,0.1974823533653922
1953,2,0.97931,-17.0,0.1472433662104719
1953,3,0.916129,-7.7,0.7337316115184973
1953,4,1.26,-1.3,1.4119638610544474
1953,5,1.44194,4.2,2.8551851539971755
1953,6,0.816667,14.6,7.047146057386314
1953,7,2.13226,12.8,4.127693019309733
1953,8,3.2871,11.9,2.5861331628375783
1953,9,1.44,4.3,1.712742142287821
1953,10,0.735484,0.6,1.0061677275190268
1953,11,1.23667,-5.0,0.2590644730610343
1953,12,0.454839,-6.7,0.3191090669615279
1954,1,0.990323,-12.5,0.1427183500057993
1954,2,0.175862,-16.2,-0.2476916114457228
1954,3,0.690323,-7.5,0.5890073334038841
1954,4,0.33,-2.8,1.372844873192689
1954,5,1.04516,5.9,3.3836673438223235
1954,6,2.18,10.1,2.9296403792553143
1954,7,2.9871,15.1,4.286527180466571
1954,8,2.25161,10.7,2.330357081286364
1954,9,2.58,6.2,1.1765719606857683
1954,10,1.49677,-2.3,0.0778178951465156
1954,11,0.753333,-8.8,-0.3549840976834963
1954,12,1.05161,-5.9,0.3642389756605193
1955,1,0.806452,-15.2,0.0941584482643203
1955,2,0.817241,-18.7,-0.2533221913555616
1955,3,0.809677,-12.0,0.5374541471478298
1955,4,1.18667,-5.7,0.5279711634142599
1955,5,0.935484,2.1,2.02590699711412
1955,6,1.90333,7.8,3.2669379322392205
1955,7,2.77742,12.8,4.627693019309733
1955,8,0.796774,12.2,3.86179945187682
1955,9,1.84333,6.6,1.1393285585630402
1955,10,1.71613,-2.3,0.1778178951465161
1955,11,1.11333,-12.7,-0.2940904637058721
1955,12,0.941935,-20.4,0.2737894729978271
1956,1,0.545161,-15.2,-0.0058415517356797
1956,2,0.637931,-18.4,0.0799543541336011
1956,3,0.264516,-8.8,0.6450159023165036
1956,4,0.223333,-7.1,0.702232671477367
1956,5,0.706452,4.8,3.2059362351399097
1956,6,2.21333,11.9,4.786133162837578
1956,7,0.7,12.0,4.377489694500172
1956,8,1.26452,8.9,2.179890973607195
1956,9,1.59667,3.9,1.5846435747774743
1956,10,0.770968,-3.1,0.2535767606294836
1956,11,0.65,-12.5,0.0427183500057992
1956,12,0.777419,-11.9,-0.3431241479193652
1957,1,1.01613,-10.7,0.102838495691675
1957,2,0.848276,-11.1,-0.0818548345937726
1957,3,0.354839,-10.7,0.7028384956916749
1957,4,0.63,-2.2,1.5197606968081896
1957,5,2.0,2.9,1.6386742232179543
1957,6,2.27667,8.7,3.128076823889097
1957,7,1.84839,15.6,5.641356412631145
1957,8,2.60968,11.8,3.0953053653836857
1957,9,1.52,5.5,1.0319062255172948
1957,10,1.31935,-0.7,0.2886953902683302
1957,11,1.31667,-6.6,0.2489109278897912
1957,12,0.6,-14.7,-0.1302682830384416
1958,1,0.677419,-16.8,0.0728368700986912
1958,2,1.35172,-14.5,0.0008668933379119
1958,3,0.645161,-10.7,0.8028384956916748
1958,4,0.693333,-4.9,0.8931216871905341
1958,5,0.880645,1.5,1.629742569512068
1958,6,1.88333,9.9,3.9666275712448833
1958,7,1.94839,11.8,3.695305365383685
1958,8,0.909678,11.8,3.7953043653836858
1958,9,1.18,5.5,1.9319062255172952
1958,10,1.23871,-0.3,0.9802627242779796
1958,11,0.79,-3.8,0.8857561109439702
1958,12,0.732258,-16.6,0.2988742381805307
1959,1,1.25484,-14.3,0.0325316390724035
1959,2,1.12414,-6.8,0.98954196672024
1959,3,0.564516,-4.3,1.303127053609575
1959,4,0.46,-4.4,0.7674426460172579
1959,5,0.970968,4.8,3.105936235139909
1959,6,1.13333,11.6,5.21522554447745
1959,7,2.07742,13.7,5.21402711569208
1959,8,3.18065,12.2,3.5617994518768192
1959,9,2.21667,4.6,1.887569092960776
1959,10,1.0129,-1.2,0.7572186243012391
1959,11,0.806667,-6.9,-0.1397920338601501
1959,12,0.722581,-13.1,0.2341024675157046
1960,1,1.00968,-17.6,-0.0269418647438632
1960,2,0.644828,-16.9,0.0599850646456945
1960,3,0.570968,-6.5,1.0789492209211038
1960,4,0.57,-0.8,1.841698458814132
1960,5,0.819355,7.2,4.345629070545511
1960,6,1.63333,11.5,4.125968332773525
1960,7,1.97419,17.3,7.048434040585956
1960,8,2.18387,12.3,3.654757949577638
1960,9,0.7,6.7,1.9060227232935767
1960,10,0.225806,-5.6,0.1602143009412011
1960,11,0.626667,-9.8,-0.1961851772355527
1960,12,1.3,-12.0,-0.0625458528521702
1961,1,1.1,-11.8,0.1764585002595802
1961,2,0.882759,-11.7,-0.4037967092704209
1961,3,1.07097,-7.5,0.489007333403884
1961,4,0.763333,-5.3,0.9584732620061818
1961,5,1.12258,2.9,1.8386742232179545
1961,6,2.87333,12.9,4.723927335400878
1961,7,2.23871,14.9,5.068941958790191
1961,8,2.64839,11.5,2.9259683327735253
1961,9,1.06667,6.1,2.211877405725314
1961,10,1.79677,4.0,1.2411377578644798
1961,11,1.89333,-4.8,0.7274453915573478
1961,12,1.56452,-15.5,0.0503284330926547
1962,1,1.13871,-16.0,-0.5202806781977691
1962,2,0.8,-12.7,0.0059095362941277
1962,3,0.390323,-16.3,0.3387777244471908
1962,4,0.966667,-1.8,0.990765343052364
1962,5,1.7,3.2,2.198894495220768
1962,6,1.15,8.8,3.203757624165682
1962,7,2.22903,10.9,2.7012210464160784
1962,8,1.48065,9.3,2.288996201097129
1962,9,0.78,5.4,1.3699247597156443
1962,10,1.78065,-0.7,0.588695390268331
1962,11,0.883333,-4.4,0.2674426460172578
1962,12,0.816129,-16.3,-0.1612222755528092
1963,1,0.764516,-15.9,0.5936013963558321
1963,2,0.893103,-17.1,0.3346109231090992
1963,3,0.225806,-14.3,0.2325316390724034
1963,4,0.286667,-2.3,1.2778178951465158
1963,5,0.603226,8.8,4.403757624165682
1963,6,1.51667,8.8,3.303757624165682
1963,7,2.22258,12.1,4.369377580603469
1963,8,1.82258,11.2,2.861296581037696
1963,9,2.13,7.9,1.6386471619832594
1963,10,1.00323,0.2,0.8256025810268097
1963,11,1.51667,-7.9,0.0793303354076742
1963,12,0.909678,-13.0,0.1518307263801901
1964,1,1.24516,-9.3,0.3219802114551027
1964,2,0.465517,-15.6,-0.16403498581179
1964,3,0.235484,-9.1,0.6706001213207862
1964,4,0.773333,-3.9,0.6486628445609508
1964,5,1.43871,4.4,2.270657187971313
1964,6,2.15,9.9,3.366627571244884
1964,7,2.55161,14.0,4.919767264807245
1964,8,2.7,10.8,2.3155387659556403
1964,9,3.11,4.8,1.0059362351399097
1964,10,1.0129,1.9,1.3259313283557337
1964,11,0.643333,-8.3,0.3731015092276601
1964,12,1.10968,-12.3,-0.019857181489586
1965,1,0.896774,-13.7,-0.1692151462234892
1965,2,1.18966,-12.9,0.4697072460133695
1965,3,1.14194,-11.9,-0.143124147919365
1965,4,0.326667,-2.8,1.372844873192689
1965,5,0.654839,1.1,1.9384802416779108
1965,6,2.45667,10.0,3.547893523247529
1965,7,2.45484,10.8,3.01553876595564
1965,8,3.07419,9.7,1.7055287226044469
1965,9,1.51,6.3,0.8416622781545016
1965,10,1.90968,-1.3,0.8119638610544477
1965,11,1.28667,-10.7,0.102838495691675
1965,12,0.903226,-15.8,-0.3923975765709038
1966,1,0.406452,-20.4,0.4737893729978271
1966,2,0.703448,-23.0,-0.1449307007970712
1966,3,0.7,-16.1,0.0659552877960296
1966,4,0.8,-5.2,0.6917421001408575
1966,5,0.864516,2.8,1.9859342600235037
1966,6,1.38667,11.7,4.205002692373208
1966,7,2.54839,13.9,5.1172716550323845
1966,8,2.30968,10.0,2.247892523247529
1966,9,2.03667,3.1,0.7451525421367995
1966,10,2.26452,-3.7,0.3231370580186627
1966,11,0.963333,-5.3,0.1584732620061815
1966,12,0.267742,-11.8,0.0764585002595801
1967,1,0.922581,-19.6,0.0519328209170233
1967,2,0.510345,-11.5,0.0361841341177431
1967,3,1.20645,-5.0,0.5590644730610346
1967,4,0.75,-2.1,1.1620246360613442
1967,5,0.648387,3.9,2.7846435747774745
1967,6,1.83333,10.5,5.06148552290688
1967,7,2.78065,13.2,4.315973676331435
1967,8,1.53871,12.8,2.5276930193097336
1967,9,1.09333,7.1,1.5768816352682116
1967,10,3.80645,-0.9,0.0950546859249303
1967,11,0.966667,-2.7,0.613214526691916
1967,12,0.790323,-18.8,0.0357779219814331
1968,1,0.496774,-18.9,0.3249728255495175
1968,2,0.67931,-16.3,-0.1612222755528092
1968,3,0.590323,-9.8,0.003814822764447
1968,4,1.37333,-3.8,1.0857561109439704
1968,5,0.703226,1.0,1.5914218663018644
1968,6,2.18667,10.3,3.494585519313139
1968,7,1.04839,10.4,3.677790686220444
1968,8,1.57742,10.0,2.1478935232475287
1968,9,0.726667,2.9,0.5386742232179538
1968,10,1.63548,-6.7,-0.0808909330384719
1968,11,0.836667,-7.5,0.6890073334038842
1968,12,1.23548,-8.2,0.8993408333068076
1969,1,0.416129,-15.6,0.4359650141882099
1969,2,0.172414,-18.7,0.0466778086444381
1969,3,0.56129,-11.5,0.6361841341177432
1969,4,0.28,-4.5,0.6320341845730875
1969,5,0.496774,1.7,2.2272143998898057
1969,6,0.786667,9.9,4.366627571244883
1969,7,2.03548,13.1,5.018063931923843
1969,8,1.63226,12.0,4.377489694500172
1969,9,1.26,4.9,1.165670358684789
1969,10,1.20323,0.2,0.6256025810268095
1969,11,1.03667,-8.2,-0.2006591666931925
1969,12,0.419355,-12.3,0.280142818510414
1970,1,0.609677,-15.2,-0.0058415517356797
1970,2,0.686207,-20.9,-0.2723124169158482
1970,3,0.503226,-7.4,0.3169770426269007
1970,4,0.386667,-6.1,0.1015005091424696
1970,5,0.270968,3.9,2.884643574777475
1970,6,0.763333,13.3,6.214445045526153
1970,7,2.89677,14.7,4.453804879549077
1970,8,0.803226,12.3,3.654757949577638
1970,9,3.15333,5.8,1.0201477390419544
1970,10,0.593548,-0.3,0.9802627242779796
1970,11,0.656667,-9.6,0.050507800547491
1970,12,0.519355,-11.5,0.2361841341177433
1971,1,1.00968,-14.4,-0.1833674337532642
1971,2,0.482759,-16.9,-0.1400149353543054
1971,3,0.593548,-14.1,0.0647340555307927
1971,4,1.04667,-5.1,1.0252718924854038
1971,5,0.116129,3.0,2.6917463856858594
1971,6,0.566667,9.8,4.285840106618159
1971,7,1.88065,12.6,4.6368797723788
1971,8,3.10645,11.2,2.5612965810376966
1971,9,2.23667,4.3,1.3127421422878207
1971,10,0.948387,-2.5,0.3948869710320366
1971,11,1.25333,-13.7,-0.0692151462234891
1971,12,0.745161,-10.9,0.1601452400224223
1972,1,0.151613,-11.4,-0.1435773753462395
1972,2,0.334483,-13.3,-0.000913692478448
1972,3,1.23226,-7.4,0.4169770426269008
1972,4,0.96,-3.0,0.9930280931695492
1972,5,1.09677,3.2,2.098894495220768
1972,6,1.06,13.5,4.8130927055468025
1972,7,2.63548,16.7,6.218217033419444
1972,8,0.858065,12.6,3.3368797723788006
1972,9,2.13,5.7,1.3570157010385744
1972,10,1.48387,-1.0,0.6487616951723574
1972,11,0.796667,-9.9,0.3807507745697109
1972,12,0.916129,-6.1,0.0015005091424695
1973,1,1.13548,-10.2,0.0126720380702272
1973,2,0.503448,-13.7,0.0307848537765107
1973,3,0.651613,-7.8,0.4064224490282795
1973,4,0.866667,-2.6,1.1538945143556123
1973,5,0.606452,3.7,2.4727048620291594
1973,6,2.57,12.2,4.7617994518768185
1973,7,0.732258,17.0,7.180281712573592
1973,8,1.2,10.6,3.5456734957785887
1973,9,0.833333,3.2,1.3988944952207678
1973,10,0.764516,-5.0,0.4590644730610345
1973,11,2.53,-11.3,-0.3231718671946537
1973,12,0.990323,-17.5,0.285156873895122
1974,1,0.519355,-11.4,-0.0435773753462394
1974,2,1.66552,-9.5,0.0741394866903597
1974,3,0.167742,-5.8,0.4959799774665239
1974,4,0.363333,-2.2,1.3197606968081894
1974,5,0.332258,3.0,1.9917463856858597
1974,6,2.61333,12.2,4.36179945187682
1974,7,2.99355,15.1,4.18652718046657
1974,8,3.63871,11.8,2.5953053653836857
1974,9,2.63,8.0,1.210789579469818
1974,10,0.629032,-0.9,0.69505468592493
1974,11,0.653333,-7.5,0.0890073334038841
1974,12,0.841936,-7.5,-0.0109926665961159
1975,1,1.01613,-14.0,-0.1189605481931201
1975,2,0.734483,-10.4,0.2682005989967786
1975,3,0.490323,-4.8,0.4274453915573475
1975,4,0.3,-2.8,1.0728448731926887
1975,5,2.20645,5.2,2.6470993659496287
1975,6,1.77667,9.1,3.833524568418696
1975,7,2.59355,12.0,4.1774896945001725
1975,8,1.9,9.4,3.3674271339904323
1975,9,1.73333,6.6,1.5393285585630403
1975,10,1.62581,-1.3,0.6119638610544476
1975,11,0.583333,-6.4,0.0092256279166114
1975,12,1.2871,-14.1,-0.2352659444692073
1976,1,0.754839,-19.2,0.0931198383522384
1976,2,0.468966,-12.3,-0.4198571814895859
1976,3,0.380645,-10.4,0.1682005989967789
1976,4,0.273333,-2.8,1.1728448731926888
1976,5,0.358065,5.6,2.794269202684185
1976,6,1.62,9.1,3.833524568418696
1976,7,2.32903,12.9,4.723927335400878
1976,8,1.36129,11.5,3.925968332773525
1976,9,1.53667,3.2,1.4988944952207683
1976,10,0.703226,-3.3,0.4755777900042819
1976,11,1.48333,-10.0,-0.1421268028453948
1976,12,0.329032,-12.9,-0.1302927539866305
1977,1,1.39355,-14.8,-0.1456397848188724
1977,2,0.558621,-15.2,-0.1058415517356796
1977,3,1.10645,-9.8,0.2038148227644471
1977,4,1.09667,-4.4,0.6674426460172578
1977,5,0.719355,2.8,2.085934260023504
1977,6,3.37333,9.4,3.7674271339904326
1977,7,2.22258,13.0,3.520717064077088
1977,8,0.545161,10.1,2.9296403792553143
1977,9,1.46333,4.2,1.3551851539971755
1977,10,1.45806,-2.9,0.5327834317976725
1977,11,1.15667,-6.0,-0.2672535985461022
1977,12,0.551613,-12.4,-0.2386469480145283
1978,1,0.706452,-16.7,-0.0142003598761886
1978,2,1.27241,-16.1,0.0659552877960296
1978,3,0.574194,-9.6,-0.049492199452509
1978,4,0.94,-4.6,0.9968997548961096
1978,5,0.180645,4.4,3.3706571879713128
1978,6,0.356667,10.0,4.347893523247529
1978,7,1.93871,12.2,3.86179945187682
1978,8,1.78065,9.7,2.405528722604446
1978,9,1.39333,4.9,0.9656703586847896
1978,10,1.33871,-2.2,0.8197606968081894
1978,11,0.75,-8.9,-0.0799893989285016
1978,12,0.719355,-19.3,-0.2173130105201584
1979,1,0.6,-18.6,0.1576733373102634
1979,2,1.06897,-15.6,-0.0640349858117901
1979,3,0.403226,-8.4,0.1470715793874242
1979,4,0.33,-4.5,0.7320341845730876
1979,5,1.66129,4.4,2.1706581879713127
1979,6,1.00333,11.0,3.587405429431884
1979,7,0.525806,14.1,5.222848879001814
1979,8,1.80323,12.0,3.4774896945001714
1979,9,2.22667,5.9,0.983667343822324
1979,10,0.990323,-3.5,0.5987699972203298
1979,11,1.12333,-7.2,0.1735881067992579
1979,12,1.02258,-10.9,-0.1398547599775774
1980,1,0.416129,-17.2,-0.2779131105065495
1980,2,0.241379,-17.0,-0.352756633789528
1980,3,0.574194,-11.1,0.4181451654062273
1980,4,0.556667,-1.6,1.0782388509561356
1980,5,0.987097,3.4,2.3073930417476864
1980,6,1.56,13.2,5.115972676331435
1980,7,0.76129,13.1,5.618064931923842
1980,8,0.941935,10.7,3.3303560812863644
1980,9,1.23333,6.1,1.3118774057253135
1980,10,1.18387,-2.5,-0.0051130289679637
1980,11,1.78333,-12.6,-0.1757624401673725
1980,12,1.24516,-16.4,-0.1746375980377346
1981,1,1.15484,-15.4,-0.0351854849725845
1981,2,0.389655,-16.2,0.0523083885542772
1981,3,1.08387,-14.8,0.1543602151811276
1981,4,0.696667,-4.1,0.8753314234238139
1981,5,0.577419,4.0,2.54113775786448
1981,6,2.90667,8.3,3.029833253566509
1981,7,3.4871,13.4,3.413484798600914
1981,8,2.07097,10.2,2.311870565793498
1981,9,1.45667,5.4,1.3699247597156443
1981,10,1.92581,-0.1,0.2782281707184726
1981,11,1.11,-7.8,-0.0935775509717204
1981,12,0.548387,-20.0,-0.0878291028356372
1982,1,0.474194,-19.0,-0.1857379271818315
1982,2,0.289655,-11.1,-0.2818548345937728
1982,3,0.596774,-7.3,0.4451701004811625
1982,4,1.56,-2.3,1.2778178951465158
1982,5,1.70645,3.5,1.962153280429332
1982,6,1.17667,7.0,3.4085509207149496
1982,7,2.78065,14.1,5.022848879001813
1982,8,3.07742,10.2,2.2118705657934985
1982,9,2.11667,5.0,1.225774114546846
1982,10,0.877419,-1.6,0.3782388509561354
1982,11,1.19333,-6.0,0.1327464014538977
1982,12,0.693548,-10.2,0.0126720380702272
1983,1,0.964516,-12.1,0.0181921942426281
1983,2,0.827586,-13.2,-0.3834786385515356
1983,3,1.15161,-7.9,0.379330335407674
1983,4,0.883333,-0.8,0.8416984588141316
1983,5,1.37742,4.6,1.887569092960776
1983,6,1.97667,10.5,3.96148552290688
1983,7,1.62581,13.9,4.917271655032383
1983,8,0.793548,10.0,3.6478935232475287
1983,9,0.966667,7.2,1.24562907054551
1983,10,2.1871,-0.9,0.3950546859249302
1983,11,1.69,-14.5,-0.2991331066620881
1983,12,0.864516,-16.9,0.3599850646456946
1984,1,0.954839,-15.6,0.0359650141882099
1984,2,0.431034,-8.5,0.021249541681283
1984,3,0.874194,-10.5,0.3462352038481295
1984,4,1.03333,-2.1,0.9620246360613444
1984,5,1.16452,7.5,3.3543782599729663
1984,6,2.07,11.2,4.361296581037696
1984,7,3.14839,12.3,3.154757949577638
1984,8,1.60968,10.2,2.9118695657934985
1984,9,1.14667,4.5,1.1289321993305323
1984,10,1.3129,-1.4,0.1670505135492739
1984,11,0.73,-9.6,0.1505078005474911
1984,12,0.464516,-8.8,-0.0549840976834961
1985,1,0.483871,-22.0,-0.1667835718238223
1985,2,0.344828,-23.3,0.032970661866515
1985,3,1.32581,-7.9,0.1793303354076743
1985,4,0.43,-5.0,1.0590644730610346
1985,5,1.1,2.1,2.02590699711412
1985,6,0.653333,10.6,4.045673495778589
1985,7,0.925806,13.8,5.615359213643513
1985,8,1.81613,11.5,2.6259683327735246
1985,9,3.07,5.8,0.8201477390419534
1985,10,2.34194,-0.3,0.5802627242779801
1985,11,1.43667,-8.5,-0.078750458318717
1985,12,1.09677,-20.2,0.0928103294216353
1986,1,0.93871,-18.6,-0.0423266626897365
1986,2,0.324138,-15.5,0.0503284330926547
1986,3,0.448387,-5.7,0.22797116341426
1986,4,1.22333,-3.9,0.7486628445609509
1986,5,1.22903,4.6,2.087569092960776
1986,6,0.953333,13.2,5.415973676331435
1986,7,1.74516,12.9,3.623927335400879
1986,8,3.38387,9.4,2.5674271339904333
1986,9,1.46667,2.8,0.8859342600235038
1986,10,1.05806,0.7,0.8520376256974904
1986,11,0.906667,-4.8,0.0274453915573475
1986,12,0.53871,-18.9,0.2249729255495175
1987,1,0.232258,-20.3,-0.4167422614071773
1987,2,2.02759,-16.3,0.1387777244471908
1987,3,0.990323,-10.9,0.2601452400224224
1987,4,0.46,-3.9,1.1486628445609508
1987,5,1.17419,3.4,2.3073930417476864
1987,6,2.37333,9.7,3.605528722604445
1987,7,1.70323,11.9,4.886132162837578
1987,8,2.76129,8.6,2.652845272606585
1987,9,1.0,5.6,0.8942692026841854
1987,10,0.56129,4.0,1.0411377578644796
1987,11,0.46,-9.6,0.1505078005474911
1987,12,0.516129,-17.1,0.1346109231090992
1988,1,0.751613,-14.3,-0.0674683609275965
1988,2,0.837931,-13.8,-0.1859361961791579
1988,3,0.474194,-9.4,0.2979631568187222
1988,4,1.06333,-5.2,0.8917421001408576
1988,5,1.12581,4.2,3.155185153997176
1988,6,1.04667,11.8,4.695305365383685
1988,7,3.49355,15.3,4.706584179341789
1988,8,1.84839,11.1,2.1740974319314805
1988,9,1.45,6.8,1.2731230935205122
1988,10,1.99355,-1.1,0.8028171241295272
1988,11,1.54667,-12.2,-0.0009111900708886
1988,12,0.867742,-16.6,-0.0011257618194691
1989,1,1.62581,-10.7,0.0028384956916749
1989,2,1.02759,-10.6,0.0244482710324209
1989,3,0.996774,-4.4,0.3674426460172579
1989,4,0.906667,0.6,1.4061677275190263
1989,5,2.06129,6.2,2.776571960685768
1989,6,2.50333,13.0,5.320717064077089
1989,7,3.36452,13.3,4.614446045526153
1989,8,1.9,11.7,3.505003692373208
1989,9,1.59333,6.3,1.8416622781545016
1989,10,0.616129,-1.6,0.5782388509561356
1989,11,1.2,-5.7,-0.3720288365857396
1989,12,1.19355,-13.7,-0.0692151462234891
1990,1,0.893548,-16.5,0.1120615336684365
1990,2,0.924138,-5.4,0.0254635553030699
1990,3,0.619355,-7.0,0.6311054145291868
1990,4,0.246667,-0.8,1.4416984588141313
1990,5,0.732258,3.9,2.7846435747774745
1990,6,0.996667,10.6,4.745673495778588
1990,7,1.87742,13.6,4.113272547283788
1990,8,2.12581,12.0,3.277489694500172
1990,9,0.37,5.3,1.908322804068602
1990,10,0.696774,-0.5,0.7837583050121779
1990,11,0.903333,-10.3,-0.1096542302039336
1990,12,1.29677,-7.6,-0.0387406170103452
1991,1,0.629032,-12.4,-0.0386469480145286
1991,2,0.282759,-15.9,-0.3063986036441679
1991,3,2.22903,-10.1,0.435180734196936
1991,4,0.193333,-1.7,1.2343359625349528
1991,5,0.76129,3.1,2.345152542136799
1991,6,2.62667,10.3,3.294586519313139
1991,7,1.31935,13.5,5.3130927055468025
1991,8,1.96452,12.1,3.669377580603468
1991,9,1.74333,4.1,1.3979843231022295
1991,10,2.43548,-0.5,0.4837583050121781
1991,11,1.74667,-6.0,0.0327464014538976
1991,12,1.06774,-9.7,-0.1729332931954017
1992,1,0.922581,-9.8,-0.096185177235553
1992,2,1.4069,-8.4,0.0470715793874241
1992,3,1.22258,-5.1,0.3252718924854036
1992,4,0.846667,-4.8,1.0274453915573476
1992,5,0.996774,6.3,3.1416622781545014
1992,6,4.37,12.4,5.848254725521613
1992,7,4.27419,11.6,2.915225544477451
1992,8,2.46452,9.4,2.167427133990433
1992,9,2.45333,7.7,0.895657674663557
1992,10,0.448387,-7.5,0.1890073334038842
1992,11,0.863333,-10.4,0.1682005989967789
1992,12,1.47742,-6.9,0.06020796613985
1993,1,1.08065,-10.8,-0.018595418618978
1993,2,0.758621,-10.9,-0.0398547599775773
1993,3,1.36129,-8.3,0.4731015092276602
1993,4,1.11,-3.5,1.0987699972203298
1993,5,1.09032,4.3,2.312741142287821
1993,6,2.78333,7.9,2.6386481619832587
1993,7,1.75806,13.5,3.8130927055468025
1993,8,1.15806,11.0,2.5874064294318835
1993,9,0.416667,2.5,1.4296897375408395
1993,10,1.94194,-4.5,0.2320341845730875
1993,11,0.32,-7.0,0.0311054145291871
1993,12,0.974194,-12.2,0.0990888099291114
1994,1,1.04839,-17.4,0.1973606962995315
1994,2,0.382759,-14.1,-0.2352659444692073
1994,3,0.574194,-8.0,0.4524537203433829
1994,4,0.906667,0.2,1.3256025810268095
1994,5,0.551613,3.3,2.5529740555545253
1994,6,2.42667,10.3,3.8945865193131386
1994,7,2.01613,14.0,5.119767264807246
1994,8,0.958064,12.1,4.069376580603469
1994,9,0.953333,5.1,1.786249461289131
1994,10,1.54839,-1.7,0.934335962534953
1994,11,1.18667,-8.8,0.0450159023165039
1994,12,1.06129,-7.8,0.1064224490282796
1995,1,0.63871,-11.2,-0.0025981025879642
1995,2,1.35172,-9.7,-0.0729332931954021
1995,3,1.17097,-5.1,0.5252718924854038
1995,4,0.78,-2.8,1.1728448731926888
1995,5,0.703226,3.2,1.9988944952207683
1995,6,3.68667,12.0,4.277489694500172
1995,7,1.70968,12.2,4.16179845187682
1995,8,2.49355,10.8,2.7155387659556407
1995,9,0.73,5.3,1.6083228040686022
1995,10,3.35806,-1.5,0.6224762746699035
1995,11,1.95667,-12.1,0.1181921942426282
1995,12,0.46129,-16.9,-0.1400149353543054
1996,1,0.348387,-10.5,-0.1537647961518704
1996,2,0.97931,-15.3,-0.1205757965408251
1996,3,0.403226,-7.3,0.6451701004811623
1996,4,1.11667,-3.9,1.348662844560951
1996,5,0.570968,1.4,2.381469336205697
1996,6,2.73667,9.7,3.905528722604446
1996,7,1.31613,12.2,3.96179945187682
1996,8,2.19032,13.2,3.815973676331435
1996,9,1.11333,5.0,1.5257741145468469
1996,10,1.53548,0.8,0.8982021959498727
1996,11,2.37,-6.9,0.06020796613985
1996,12,0.725806,-13.7,-0.0692151462234891
1997,1,1.33226,-14.1,-0.0352659444692073
1997,2,1.54483,-13.3,-0.000913692478448
1997,3,1.23226,-7.4,0.2169770426269006
1997,4,0.81,-6.2,0.8704995638032949
1997,5,1.33226,3.0,2.091746385685859
1997,6,0.616667,11.2,5.161296581037696
1997,7,1.38387,14.5,5.241092490399259
1997,8,1.85161,12.9,3.9239273354008777
1997,9,2.10333,7.3,0.9147923779264566
1997,10,1.10323,-1.7,0.3343359625349524
1997,11,0.7,-8.9,0.0200106010714984
1997,12,1.04839,-11.2,-0.0025981025879642
1998,1,1.09677,-13.4,-0.2182037876487379
1998,2,2.44828,-19.9,0.3219802413346058
1998,3,0.745161,-11.3,0.0768281328053461
1998,4,0.73,-5.1,0.8252718924854037
1998,5,1.10323,3.4,2.3073930417476864
1998,6,3.07,9.1,4.133524568418696
1998,7,2.25484,14.4,4.535638275381338
1998,8,1.35484,10.6,3.0456734957785887
1998,9,1.76667,5.3,1.1083228040686022
1998,10,2.22581,-0.6,0.6360478707871948
1998,11,0.58,-11.2,0.1974018974120355
1998,12,1.0871,-13.1,-0.0658975324842954
1999,1,0.616129,-18.5,-0.4312347349764631
1999,2,1.13103,-15.0,-0.1759955612271364
1999,3,1.35161,-8.0,0.1524537203433831
1999,4,0.766667,-1.6,0.978238850956136
1999,5,0.4,2.2,2.17637115575948
1999,6,2.78,13.3,4.614446045526153
1999,7,2.71613,14.0,3.819767264807245
1999,8,4.35806,9.6,2.025691022277943
1999,9,0.976667,7.9,1.1386471619832594
1999,10,2.44516,1.0,0.2914218663018646
1999,11,1.60333,-4.7,-0.037962545735076
1999,12,0.767742,-15.3,0.0794242034591747
2000,1,1.50968,-12.9,-0.2302927539866306
2000,2,1.1069,-11.8,-0.1235414997404196
2000,3,1.1,-7.7,0.0337316115184971
2000,4,1.89667,-2.0,1.1046119126762308
2000,5,0.958064,5.1,2.1862494612891314
2000,6,2.48,10.8,3.615538765955641
2000,7,1.9871,14.5,4.941092490399258
2000,8,1.92581,11.6,3.1152255444774504
2000,9,1.43,6.4,1.2071504290075037
2000,10,0.93871,3.1,0.1451525421367989
2000,11,0.98,-4.2,-0.2609106665488632
