Year,Month,Day,CAN,YAK,TAY,FIN,SWE,NOR,ALT,LOT,PAK
1936,5,16,,1.8000001,,2.3,1.6,2.2,2.6000001,2.2,3.3
1936,6,16,3.7,,2.3,3.5,2.9,3.4,,2.7,4.1
1936,7,16,,2.8,2.9,2.7,2.0,,,2.8,4.2000003
1936,8,16,2.3,1.9,,2.0,,2.0,2.4,2.6000001,
1936,9,16,0.90000004,,0.90000004,1.0,1.0,,1.7,,3.1000001
1936,10,16,0.1,0.0,,0.2,,0.4,1.0,1.1,1.9
1936,11,16,,,,,0.1,,0.3,0.7,1.1
1936,12,16,0.1,,,0.1,0.4,0.1,,0.6,
1937,1,16,,,,,0.1,,0.1,,0.6
1937,2,15,,,,,0.2,0.2,,,
1937,3,16,,,,0.1,0.3,0.4,0.7,1.2,1.5
1937,4,16,0.6,,0.6,1.1,,1.4,1.4,1.5,
1937,5,16,1.8000001,1.6,1.6,2.5,1.9,2.6000001,2.8,2.5,
1937,6,16,3.8,2.6000001,2.9,3.3,2.6000001,2.9,3.4,3.0,4.1
1937,7,16,,2.6000001,2.9,3.9,2.8,3.2,3.5,3.3,
1937,8,16,1.8000001,,1.3000001,2.4,2.0,2.4,,2.6000001,3.8
1937,9,16,1.1,0.90000004,,,,,,1.9,
1937,10,16,0.2,,0.0,,,,1.0,,
1937,11,16,,,,,0.1,0.2,,,1.1
1937,12,16,,,,0.1,0.1,0.1,,,0.7
1938,1,16,,,,,,,,0.6,0.4
1938,2,15,,,,0.2,0.3,0.4,0.2,,0.6
1938,3,16,,,0.2,,,0.8,0.7,1.4,
1938,4,16,,0.5,,,,1.3000001,2.1000001,,2.5
1938,5,16,,,1.4,1.8000001,1.5,2.2,2.7,2.1000001,3.6000001
1938,6,16,,,2.7,2.6000001,2.1000001,2.7,3.2,3.1000001,4.1
1938,7,16,3.4,,3.0,3.2,2.6000001,2.9,3.4,,4.3
1938,8,16,2.2,1.7,2.1000001,2.0,1.8000001,2.6000001,2.8,,3.9
1938,9,16,1.3000001,0.90000004,0.7,0.7,0.90000004,1.4,1.8000001,,3.0
1938,10,16,,,,0.4,0.2,0.4,,1.3000001,1.9
1938,11,16,,,,,,0.2,0.3,0.7,1.1
1938,12,16,0.1,,,0.1,,,0.2,0.8,
1939,1,16,,,,0.1,0.1,0.1,0.1,0.6,0.4
1939,2,15,,,,0.3,0.2,0.3,0.2,0.7,0.7
1939,3,16,,,0.2,,0.3,0.5,0.7,1.0,1.3000001
1939,4,16,0.90000004,,0.7,,0.7,1.3000001,1.9,,
1939,5,16,,1.8000001,,1.8000001,,2.3,2.7,1.6,3.3
1939,6,16,3.5,,2.8,2.8,2.2,2.9,,2.8,4.2000003
1939,7,16,,2.4,3.0,3.2,2.4,2.8,3.8,3.0,4.2000003
1939,8,16,,1.9,2.0,2.4,2.0,2.4,3.2,,3.9
1939,9,16,0.90000004,0.90000004,1.0,1.1,0.90000004,1.4,2.2,1.7,3.1000001
1939,10,16,,0.0,0.0,0.4,0.4,0.4,,,
1939,11,16,,,,,,,0.3,0.7,
1939,12,16,,,,,,,,,
1940,1,16,,,,0.2,0.1,,0.1,1.0,
1940,2,15,0.0,,,0.3,0.4,0.1,,1.0,0.7
1940,3,16,0.3,,0.2,,,0.4,0.7,,1.5
1940,4,16,0.90000004,0.5,,,0.90000004,,1.9,1.5,2.5
1940,5,16,2.0,,1.4,2.7,2.0,2.7,3.0,,3.3
1940,6,16,3.3,,2.6000001,3.3,2.6000001,3.4,3.8,2.8,4.1
1940,7,16,3.6000001,2.9,2.8,2.6000001,2.2,2.9,3.7,2.9,4.2000003
1940,8,16,2.3,1.7,,1.5,1.7,2.0,2.8,2.6000001,3.8
1940,9,16,1.1,0.90000004,0.7,0.6,0.7,1.1,1.5,2.0,2.8
1940,10,16,,0.2,0.0,0.4,0.4,0.4,,,1.7
1940,11,16,,,,,,,,,1.1
1940,12,16,,,0.1,0.1,,,,0.6,
1941,1,16,,,,0.2,0.3,,0.1,0.90000004,
1941,2,15,0.0,,,0.1,0.3,0.1,0.2,0.90000004,0.6
1941,3,16,,,,0.7,0.5,,0.7,,
1941,4,16,0.6,0.5,,,0.7,,,1.4,2.3
1941,5,16,2.0,1.7,1.4,2.1000001,1.7,2.3,,2.0,3.3
1941,6,16,3.6000001,2.6000001,3.0,2.8,2.2,,3.9,2.9,4.2000003
1941,7,16,3.5,3.0,,4.0,2.7,3.4,3.7,,4.3
1941,8,16,2.4,,2.0,1.6,1.4,1.9,,,3.9
1941,9,16,1.1,0.90000004,0.90000004,1.0,0.90000004,,,2.0,3.0
1941,10,16,0.2,0.2,,,,0.4,,1.1,2.0
1941,11,16,0.1,,,0.2,0.1,0.0,,0.7,
1941,12,16,0.1,,,0.3,0.2,,,0.6,0.5
1942,1,16,0.1,,,0.1,0.1,,0.1,1.0,
1942,2,15,0.0,,,,,,0.2,1.0,0.7
1942,3,16,,,,0.6,0.5,0.5,0.90000004,,1.5
1942,4,16,,,0.4,1.2,0.90000004,1.5,1.7,,2.5
1942,5,16,2.2,1.6,1.5,1.7,,,2.6000001,,3.0
1942,6,16,3.7,2.2,2.5,2.8,2.2,2.6000001,3.8,3.1000001,3.8
1942,7,16,3.5,2.9,3.3,3.3,2.6000001,2.8,3.4,3.0,
1942,8,16,2.0,1.6,1.7,,,,,2.7,3.8
1942,9,16,,0.90000004,1.0,,,1.3000001,2.0,2.1000001,3.1000001
1942,10,16,0.2,,0.0,0.1,,,0.8,1.3000001,
1942,11,16,,,,0.3,0.2,,0.3,0.6,0.90000004
1942,12,16,,,,,0.1,,0.0,0.6,
1943,1,16,,,,0.1,0.1,,0.1,,
1943,2,15,,,,,0.3,0.3,0.2,,
1943,3,16,,,0.2,0.6,0.5,0.8,0.7,1.5,
1943,4,16,0.90000004,0.7,0.8,0.8,0.7,1.4,1.5,1.9,
1943,5,16,,1.6,1.6,,1.6,2.5,3.1000001,2.4,2.9
1943,6,16,3.8,2.1000001,2.6000001,3.3,2.6000001,,3.4,2.8,
1943,7,16,,,2.9,2.9,,2.8,3.9,3.5,4.3
1943,8,16,2.0,1.7,2.3,1.7,,,3.1000001,3.0,3.8
1943,9,16,,,0.90000004,0.90000004,0.90000004,,,2.0,3.1000001
1943,10,16,,,,0.2,0.2,,1.0,1.3000001,1.9
1943,11,16,,,,,0.2,,0.5,,
1943,12,16,,,,0.1,0.3,0.1,,,
1944,1,16,,,,,0.1,,0.1,0.5,
1944,2,15,0.0,,,0.1,0.2,0.2,0.1,0.7,0.7
1944,3,16,,,0.2,0.5,0.5,,0.7,1.2,1.5
1944,4,16,0.8,,0.7,,,,1.7,1.7,2.3
1944,5,16,,1.7,,1.5,,,2.8,2.5,3.4
1944,6,16,3.5,,,2.8,2.1000001,2.5,4.0,2.7,
1944,7,16,3.4,2.2,2.8,3.3,2.5,3.0,3.7,2.9,4.5
1944,8,16,,,1.8000001,,1.7,2.5,3.1000001,3.1000001,3.9
1944,9,16,,,0.7,,,,1.8000001,,3.0
1944,10,16,0.2,0.0,0.0,0.2,,0.4,0.8,1.1,
1944,11,16,,,,,0.1,,0.3,,
1944,12,16,,,,0.2,0.2,0.1,,,0.8
1945,1,16,,,,,0.2,0.1,0.1,0.90000004,
1945,2,15,0.0,,,0.2,0.2,0.2,0.2,0.7,
1945,3,16,,,0.2,0.6,,0.7,0.6,,
1945,4,16,,,0.7,1.2,,1.3000001,2.0,2.0,2.3
1945,5,16,,1.6,1.9,,,2.2,3.6000001,2.8,3.0
1945,6,16,3.3,2.2,3.1000001,2.7,2.1000001,2.8,4.0,3.3,3.9
1945,7,16,3.2,,,3.9,2.9,3.2,3.8,3.8,4.2000003
1945,8,16,,1.9,2.1000001,2.0,2.0,2.3,3.3,2.5,
1945,9,16,0.90000004,1.0,1.0,0.7,0.7,,2.0,1.9,3.0
1945,10,16,,,,0.2,,0.6,1.0,1.3000001,2.0
1945,11,16,0.1,,0.1,0.3,0.2,,,0.7,0.90000004
1945,12,16,,,,0.3,0.1,0.1,,0.8,
1946,1,16,,,,0.2,0.1,,0.1,0.8,
1946,2,15,0.0,,,0.1,0.2,0.2,,,0.7
1946,3,16,,,,0.5,,,0.5,,
1946,4,16,,,0.8,0.90000004,0.7,1.4,1.7,2.0,2.7
1946,5,16,,1.3000001,1.4,,1.5,2.4,,,3.5
1946,6,16,3.7,2.0,2.5,2.7,2.1000001,2.5,,,4.2000003
1946,7,16,3.6000001,2.7,3.0,3.3,2.5,3.1000001,,3.3,4.2000003
1946,8,16,2.6000001,1.7,2.1000001,1.8000001,1.7,,2.7,2.6000001,3.8
1946,9,16,0.90000004,,0.7,0.90000004,,1.1,1.5,2.0,3.1000001
1946,10,16,,0.2,,0.5,0.4,,,1.1,2.0
1946,11,16,0.1,,,,0.1,0.4,,0.7,1.2
1946,12,16,0.1,,0.1,0.1,0.3,,,0.8,0.7
1947,1,16,,,,0.2,0.1,0.1,0.1,0.8,0.4
1947,2,15,,,,0.2,0.2,,0.2,0.90000004,0.7
1947,3,16,0.1,,,0.3,0.5,0.3,0.6,1.4,1.5
1947,4,16,,,0.6,0.90000004,0.7,,1.9,2.1000001,2.7
1947,5,16,,1.4,1.7,2.1000001,1.7,3.1000001,,2.4,3.3
1947,6,16,3.2,2.5,2.8,3.2,2.7,3.2,3.4,3.2,4.2000003
1947,7,16,3.4,2.8,3.2,3.5,2.6000001,3.3,3.5,3.5,4.3
1947,8,16,2.0,,2.0,2.1000001,1.9,2.8,2.6000001,3.1000001,3.9
1947,9,16,,,,1.0,1.0,1.6,,2.3,3.1000001
1947,10,16,0.2,,0.2,,0.4,0.4,0.8,1.3000001,
1947,11,16,,,,,0.1,0.0,0.2,,
1947,12,16,,,,,0.2,,,0.6,0.7
1948,1,16,,,,,0.1,,0.0,0.6,0.4
1948,2,15,,,,0.2,0.2,0.3,0.2,,0.7
1948,3,16,,,0.2,0.8,0.6,1.1,0.90000004,1.5,
1948,4,16,0.8,,0.6,,,1.6,1.9,1.8000001,2.2
1948,5,16,1.8000001,,1.2,2.0,1.7,2.3,2.6000001,2.4,
1948,6,16,3.5,2.7,2.5,2.4,2.1000001,2.6000001,3.4,2.7,3.8
1948,7,16,3.6000001,3.0,,3.8,2.7,3.4,3.8,2.7,
1948,8,16,,2.0,1.8000001,1.6,,1.9,3.1000001,2.3,
1948,9,16,0.90000004,0.90000004,1.0,,0.90000004,,1.7,2.0,3.0
1948,10,16,0.2,,,0.1,,0.2,,1.3000001,1.9
1948,11,16,,,,0.1,0.2,0.2,,0.7,1.1
1948,12,16,,,,0.2,0.4,0.4,,0.6,
1949,1,16,,,,,0.3,0.2,0.0,,0.6
1949,2,15,,,,0.2,0.3,0.5,0.2,,0.6
1949,3,16,0.3,,,0.5,0.3,,,,1.3000001
1949,4,16,0.6,,0.7,0.90000004,,1.3000001,,2.1000001,
1949,5,16,1.6,,1.4,1.8000001,1.5,2.4,2.6000001,2.0,3.2
1949,6,16,3.0,2.8,,2.7,2.1000001,2.7,,3.0,3.5
1949,7,16,,2.9,2.9,2.9,2.4,2.9,,3.7,4.2000003
1949,8,16,2.3,2.0,,,1.7,2.0,3.0,2.8,3.5
1949,9,16,1.1,1.0,,1.1,1.1,1.7,1.7,2.2,3.1000001
1949,10,16,,,,,0.5,,,1.4,1.9
1949,11,16,,,,0.2,0.2,0.4,0.5,,1.1
1949,12,16,,,,,0.1,,0.2,,0.7
1950,1,16,,,,,,,,0.8,0.6
1950,2,15,,,,,0.0,0.2,,0.90000004,
1950,3,16,,,,,,0.8,0.7,1.5,1.3000001
1950,4,16,0.8,0.5,0.4,0.90000004,0.7,1.3000001,1.3000001,,
1950,5,16,,1.6,1.5,,1.6,2.3,2.8,2.6000001,
1950,6,16,3.6000001,2.5,2.8,3.2,2.4,3.0,,3.4,
1950,7,16,,,2.7,3.4,2.6000001,3.0,3.9,3.5,4.2000003
1950,8,16,2.2,1.7,,2.6000001,1.9,2.7,,2.7,
1950,9,16,1.2,0.90000004,,,,,1.8000001,,3.0
1950,10,16,,,0.0,0.1,0.2,0.6,0.8,,1.9
1950,11,16,0.1,,0.1,,,,0.5,,1.1
1950,12,16,,,,,,,0.0,0.8,0.7
1951,1,16,,,,,,,0.1,,
1951,2,15,,,,,0.0,0.3,,0.7,
1951,3,16,,,,,0.3,0.3,0.5,1.2,1.5
1951,4,16,,0.5,,0.8,0.7,1.0,,1.7,
1951,5,16,,1.4,,1.7,1.3000001,,3.3,2.0,3.0
1951,6,16,3.3,,2.3,2.4,1.9,2.6000001,4.0,,3.9
1951,7,16,3.5,2.4,2.8,2.5,2.0,2.6000001,3.9,3.2,
1951,8,16,2.5,1.7,1.8000001,2.2,1.9,2.4,3.0,,3.8
1951,9,16,,0.90000004,1.0,0.90000004,1.0,1.4,2.0,1.9,3.1000001
1951,10,16,0.4,,,0.5,0.4,0.7,0.8,1.3000001,1.7
1951,11,16,,,,,0.2,0.3,,0.7,
1951,12,16,,,,,0.2,0.2,0.0,0.6,
1952,1,16,,,,,0.1,,0.0,0.8,0.4
1952,2,15,0.0,,,,,0.2,0.2,,0.7
1952,3,16,,,,0.6,,,,1.1,1.3000001
1952,4,16,0.8,,0.4,1.2,,1.6,1.6,1.8000001,2.3
1952,5,16,1.8000001,1.4,1.1,,,2.3,3.0,2.2,
1952,6,16,3.3,,,,2.1000001,2.7,,3.0,
1952,7,16,,3.0,2.9,2.7,2.2,2.8,3.5,3.7,4.0
1952,8,16,1.9,1.7,,1.7,1.5,1.9,3.0,2.8,3.5
1952,9,16,0.7,0.7,0.90000004,,,0.8,1.8000001,1.7,3.0
1952,10,16,0.2,0.0,0.0,,0.2,0.2,,1.3000001,2.0
1952,11,16,,,0.1,0.1,,0.0,0.6,0.90000004,1.1
1952,12,16,,,,,,,0.2,0.8,0.7
1953,1,16,,,,0.1,0.2,,0.1,,
1953,2,15,,,,0.3,0.2,0.1,0.2,,0.7
1953,3,16,,,,0.7,0.7,1.1,0.6,1.5,1.6
1953,4,16,,0.7,0.6,,0.90000004,1.4,1.6,1.8000001,
1953,5,16,1.7,1.7,1.2,,1.5,2.2,3.0,2.5,
1953,6,16,3.2,2.5,2.5,4.1,3.1000001,3.7,3.9,2.3,3.9
1953,7,16,3.2,2.4,3.2,3.0,2.2,3.0,,2.9,4.2000003
1953,8,16,2.0,,1.8000001,1.6,1.4,2.2,2.8,2.7,
1953,9,16,,0.7,,1.1,0.90000004,1.3000001,2.2,2.0,3.0
1953,10,16,0.2,,0.0,0.5,0.4,0.8,0.8,,
1953,11,16,,,,0.2,0.1,0.5,0.5,0.6,
1953,12,16,,,,0.1,,0.3,,0.6,
1954,1,16,0.1,,,0.1,0.1,,,0.90000004,0.4
1954,2,15,,,,0.1,0.0,,0.4,,0.7
1954,3,16,0.3,,0.2,0.5,0.5,0.5,,1.2,
1954,4,16,,,,,0.7,1.1,1.9,1.5,2.2
1954,5,16,1.8000001,1.3000001,1.1,2.3,1.7,2.7,2.7,2.0,3.3
1954,6,16,3.0,2.5,3.0,2.4,1.9,2.7,3.4,2.7,
1954,7,16,3.2,2.8,3.0,,2.0,2.8,3.5,2.8,3.9
1954,8,16,2.6000001,1.9,2.5,1.8000001,1.5,,,2.3,3.6000001
1954,9,16,1.1,,0.7,0.7,0.7,1.1,1.7,2.0,3.0
1954,10,16,,,,0.1,0.2,0.3,1.0,1.3000001,
1954,11,16,,,,0.1,,0.2,0.3,,1.1
1954,12,16,,,,,0.1,0.1,0.2,0.6,0.7
1955,1,16,,,,0.1,0.1,,0.1,0.8,0.6
1955,2,15,,,,0.1,,,,0.90000004,0.90000004
1955,3,16,,,,0.6,,0.4,0.7,,
1955,4,16,,0.5,,0.8,0.6,1.0,1.6,1.8000001,2.5
1955,5,16,1.8000001,1.7,,1.5,1.1,1.6,3.1000001,,2.9
1955,6,16,,2.5,2.6000001,2.5,1.9,2.7,3.8,,3.9
1955,7,16,3.4,2.4,3.4,3.3,2.6000001,3.6000001,3.7,2.7,
1955,8,16,1.8000001,,2.1000001,2.3,2.0,2.7,3.1000001,,
1955,9,16,0.90000004,,,0.90000004,,1.3000001,,,3.0
1955,10,16,,0.2,0.0,0.0,,0.1,1.0,1.3000001,1.9
1955,11,16,0.1,,,0.2,0.2,0.3,0.5,0.7,1.1
1955,12,16,,,,0.4,0.2,,,,0.5
1956,1,16,0.1,,,,,,,0.8,
1956,2,15,,,,0.3,,,,,
1956,3,16,0.3,,,0.6,,0.7,,1.2,1.3000001
1956,4,16,0.8,0.5,,,0.7,1.1,,1.5,
1956,5,16,1.7,1.2,1.1,2.1000001,1.6,2.4,2.8,2.4,3.6000001
1956,6,16,3.0,2.5,2.7,2.9,,2.5,3.4,2.4,4.1
1956,7,16,3.2,2.8,3.3,3.2,2.4,2.9,3.7,2.9,
1956,8,16,1.7,,2.0,1.7,1.5,1.7,,2.3,3.6000001
1956,9,16,,1.0,0.90000004,1.1,1.0,1.3000001,2.0,1.9,3.0
1956,10,16,,,,,0.2,0.4,1.0,,1.9
1956,11,16,,,,0.2,,,,,1.2
1956,12,16,0.1,,,,,,,0.5,0.7
1957,1,16,,,,0.2,0.1,0.1,0.1,0.6,0.6
1957,2,15,,,,,,,0.2,,0.90000004
1957,3,16,,,,0.7,,,0.90000004,1.2,1.3000001
1957,4,16,0.8,,0.6,1.1,,,,,2.3
1957,5,16,1.7,1.4,,1.5,1.2,1.8000001,2.8,2.0,2.9
1957,6,16,,,2.9,2.5,1.9,2.4,3.9,2.7,3.7
1957,7,16,,2.4,3.3,3.4,2.7,2.8,,2.9,
1957,8,16,2.7,2.0,2.3,1.7,,1.9,2.7,2.3,3.6000001
1957,9,16,,0.7,0.7,0.7,0.7,1.0,,1.9,3.0
1957,10,16,,0.2,0.2,0.1,0.2,0.4,,1.3000001,1.7
1957,11,16,,,0.1,0.1,0.1,0.2,,0.7,
1957,12,16,,,,,0.2,,0.0,,0.5
1958,1,16,,,,0.1,,,,0.8,
1958,2,15,0.0,,,,,,,0.90000004,
1958,3,16,,,,0.6,,0.2,0.90000004,1.2,
1958,4,16,,,0.4,1.1,0.7,1.1,1.7,1.5,2.2
1958,5,16,,1.4,,1.7,1.2,1.8000001,,2.4,3.0
1958,6,16,4.0,2.1000001,,3.1000001,,2.9,3.5,,3.8
1958,7,16,3.6000001,2.4,3.2,,2.1000001,,3.5,3.0,
1958,8,16,2.5,1.9,1.7,2.2,1.9,2.2,2.8,2.5,3.6000001
1958,9,16,1.2,1.0,,1.2,1.1,1.6,,1.9,3.0
1958,10,16,,,0.0,,0.4,0.7,,1.1,
1958,11,16,,,0.1,0.2,0.2,0.4,0.3,0.6,1.2
1958,12,16,,,0.1,0.3,0.2,,,,0.5
1959,1,16,,,,,0.1,,0.1,0.90000004,0.4
1959,2,15,,,,0.4,0.4,0.3,0.2,0.90000004,
1959,3,16,,,0.2,0.7,0.5,1.0,0.7,,
1959,4,16,,,,1.1,0.7,1.4,1.6,1.7,
1959,5,16,1.7,1.6,1.1,2.1000001,1.6,2.3,2.6000001,2.2,
1959,6,16,3.2,2.8,3.2,3.1000001,2.4,,3.3,2.7,
1959,7,16,3.2,2.4,,3.3,2.5,3.3,3.5,3.4,4.0
1959,8,16,1.8000001,,2.2,2.0,1.8000001,2.5,2.8,2.5,
1959,9,16,0.90000004,,,1.1,0.90000004,1.5,2.1000001,2.1000001,3.1000001
1959,10,16,,,0.0,0.5,0.4,0.7,1.0,1.3000001,1.9
1959,11,16,,,,,,0.4,,0.7,0.90000004
1959,12,16,,,,0.3,0.1,0.3,0.2,,
1960,1,16,,,,0.1,,,0.1,0.8,
1960,2,15,0.0,,,0.2,0.2,,,,
1960,3,16,,,,0.6,0.3,0.8,1.1,1.2,
1960,4,16,0.6,,,1.2,0.7,1.4,1.7,,2.3
1960,5,16,1.8000001,1.6,1.4,2.6000001,1.9,2.5,2.7,,
1960,6,16,3.5,2.7,2.6000001,3.2,2.5,,3.3,2.7,
1960,7,16,3.0,2.6000001,2.8,3.4,2.6000001,2.6000001,,2.8,4.2000003
1960,8,16,1.8000001,,1.7,2.1000001,1.7,2.2,,2.3,3.9
1960,9,16,0.8,,0.7,0.90000004,,1.4,1.7,1.7,
1960,10,16,0.2,0.2,,,0.4,0.1,1.0,,1.9
1960,11,16,,,0.1,0.2,0.2,0.2,,,0.90000004
1960,12,16,,,,,0.1,,0.0,,
1961,1,16,,,,,,,0.0,,
1961,2,15,0.0,,,,0.2,0.3,0.1,1.1,0.7
1961,3,16,,,,0.5,0.5,0.8,0.5,1.6,1.6
1961,4,16,0.5,0.5,0.6,1.1,0.90000004,1.3000001,2.1000001,1.9,
1961,5,16,,,,1.8000001,,,2.7,1.8000001,3.3
1961,6,16,3.5,2.5,2.2,,2.4,3.0,3.5,2.7,4.2000003
1961,7,16,3.5,2.4,2.8,2.9,2.2,,3.5,2.7,4.3
1961,8,16,1.9,1.7,1.6,1.7,1.4,2.0,2.7,2.5,3.8
1961,9,16,0.90000004,0.90000004,,1.1,0.90000004,1.6,1.8000001,2.5,3.1000001
1961,10,16,,,,0.2,,1.0,0.8,1.3000001,1.9
1961,11,16,0.1,,,0.2,0.1,0.3,,0.7,
1961,12,16,0.1,,,0.1,0.1,,,,
1962,1,16,0.1,,,,0.1,,0.0,0.90000004,
1962,2,15,,,,0.1,0.2,0.3,0.1,0.7,
1962,3,16,,,,,0.5,0.3,0.7,0.8,1.5
1962,4,16,,0.5,,0.90000004,,,1.7,1.7,2.3
1962,5,16,1.5,,1.2,1.8000001,,1.8000001,3.2,1.6,
1962,6,16,3.5,,2.3,2.6000001,2.0,2.6000001,3.8,,
1962,7,16,,2.6000001,3.3,2.6000001,2.1000001,2.4,,2.8,
1962,8,16,2.3,2.0,2.1000001,1.7,1.4,1.9,3.3,3.0,
1962,9,16,0.90000004,,,,,1.1,2.2,1.9,
1962,10,16,0.1,0.2,,,0.5,0.6,,,
1962,11,16,,,,,,0.0,,0.5,
1962,12,16,,,,0.1,0.1,,0.2,0.4,0.7
1963,1,16,,,,0.3,0.3,,0.1,0.4,0.6
1963,2,15,0.0,,,0.2,0.3,,0.2,0.3,0.7
1963,3,16,,0.2,0.2,0.7,0.6,,0.90000004,1.0,1.5
1963,4,16,,0.5,0.4,1.1,0.90000004,1.3000001,1.6,1.7,2.1000001
1963,5,16,2.0,1.3000001,1.2,2.6000001,2.1000001,2.5,3.4,1.9,2.8
1963,6,16,3.2,2.5,,2.8,2.1000001,3.2,3.8,2.4,
1963,7,16,3.2,2.7,,2.9,,2.8,3.7,3.2,
1963,8,16,2.3,2.0,2.0,2.0,1.7,2.3,3.0,2.1000001,
1963,9,16,,0.90000004,0.7,0.90000004,0.90000004,1.3000001,1.8000001,,3.0
1963,10,16,0.1,,0.2,0.2,,0.6,0.7,1.0,
1963,11,16,,,,,0.1,,0.2,1.1,0.90000004
1963,12,16,,,,0.2,0.2,0.2,,0.4,0.7
1964,1,16,,,,0.3,0.3,0.2,0.0,0.4,0.7
1964,2,15,,,,0.1,,0.3,0.1,,0.7
1964,3,16,,,,0.6,0.3,0.8,0.90000004,0.90000004,
1964,4,16,0.5,,,,0.7,1.5,2.0,1.7,2.2
1964,5,16,1.8000001,1.4,1.2,,,2.5,,,3.0
1964,6,16,3.0,2.6000001,2.2,2.6000001,1.9,2.5,3.8,3.0,3.8
1964,7,16,3.1000001,3.0,3.3,2.9,2.1000001,2.5,3.7,3.6000001,3.9
1964,8,16,2.0,,2.1000001,1.6,1.4,1.9,,,3.6000001
1964,9,16,0.90000004,0.90000004,0.90000004,0.7,,1.0,1.8000001,1.9,
1964,10,16,0.1,,0.0,0.4,0.4,,0.8,0.90000004,2.0
1964,11,16,,,,0.3,0.2,0.2,0.2,,1.1
1964,12,16,0.1,,,0.1,,,,0.6,0.7
1965,1,16,,,,,,,0.1,0.90000004,
1965,2,15,,,,0.4,0.3,0.4,,0.4,0.7
1965,3,16,,,0.2,,0.5,0.5,,1.0,
1965,4,16,,,0.6,1.2,,1.4,,1.3000001,2.1000001
1965,5,16,1.7,,,1.7,1.3000001,,3.3,1.7,3.0
1965,6,16,3.1000001,,2.1000001,2.9,2.2,2.9,3.9,,4.1
1965,7,16,3.1000001,2.8,,2.6000001,2.1000001,2.5,3.7,2.5,4.0
1965,8,16,,1.9,,1.5,1.5,2.0,2.8,2.1000001,3.5
1965,9,16,,0.90000004,0.7,,,1.4,,1.4,
1965,10,16,0.2,,,0.5,0.5,0.7,0.8,1.0,1.7
1965,11,16,,,0.1,0.1,0.1,0.0,,0.7,
1965,12,16,,,,,,,0.2,0.90000004,0.7
1966,1,16,,,,0.3,0.1,,,0.5,0.6
1966,2,15,,,,0.3,0.2,,0.5,1.3000001,0.7
1966,3,16,,,,0.5,,0.4,0.90000004,1.1,1.3000001
1966,4,16,0.6,,0.4,0.90000004,0.7,0.8,1.6,1.7,2.3
1966,5,16,1.7,1.6,1.6,1.8000001,,,2.7,2.1000001,3.3
1966,6,16,3.5,2.7,2.6000001,3.5,2.7,3.7,,2.8,4.1
1966,7,16,,,3.0,3.0,,2.8,3.5,2.4,4.0
1966,8,16,2.0,1.7,,1.8000001,,,3.0,2.0,3.6000001
1966,9,16,,,0.90000004,0.7,,1.0,2.1000001,1.9,2.7
1966,10,16,0.2,,,0.2,0.4,0.3,,1.4,1.6
1966,11,16,,,0.1,,0.1,,0.6,0.5,1.1
1966,12,16,0.1,,,0.3,0.1,0.1,0.3,,
1967,1,16,0.1,,,,0.1,,,,0.6
1967,2,15,,,,0.1,,0.3,,0.90000004,0.90000004
1967,3,16,,,0.2,0.3,0.3,0.7,0.7,1.4,
1967,4,16,,,,0.90000004,0.7,1.1,,1.4,2.3
1967,5,16,2.0,1.6,1.4,2.1000001,1.5,2.0,3.5,2.0,3.0
1967,6,16,,2.6000001,2.9,3.1000001,,2.9,3.7,2.4,
1967,7,16,3.0,2.7,3.7,,2.2,2.9,3.4,3.5,4.2000003
1967,8,16,2.0,,2.0,1.6,,,2.7,,
1967,9,16,0.8,1.0,,0.90000004,0.90000004,1.5,,1.7,
1967,10,16,0.2,0.2,0.2,0.0,,0.3,0.6,1.5,1.6
1967,11,16,,,,,,0.4,,,0.90000004
1967,12,16,,,,0.2,0.1,,,0.5,0.5
1968,1,16,,,,0.3,0.2,,0.0,0.6,0.4
1968,2,15,0.0,,,,,,0.1,0.90000004,0.7
1968,3,16,,,0.3,,0.5,,0.4,,1.3000001
1968,4,16,0.6,0.7,0.7,1.2,0.90000004,1.5,1.7,1.8000001,
1968,5,16,2.0,1.7,,1.6,1.3000001,1.8000001,3.1000001,1.8000001,2.9
1968,6,16,3.5,2.4,,2.9,,3.4,4.2000003,2.4,
1968,7,16,3.8,2.8,3.3,2.9,,3.0,3.9,2.8,4.2000003
1968,8,16,2.2,2.0,1.7,1.8000001,1.7,2.3,,1.9,
1968,9,16,,0.90000004,0.7,0.90000004,0.90000004,1.3000001,1.8000001,1.6,3.1000001
1968,10,16,0.2,0.2,0.2,0.1,,0.2,0.7,,1.7
1968,11,16,,,0.1,0.1,,0.0,0.7,0.7,0.90000004
1968,12,16,0.1,,,0.2,0.3,,0.4,0.5,0.4
1969,1,16,,,,0.3,,0.2,0.3,,0.6
1969,2,15,,,,0.3,0.0,,0.4,0.6,0.90000004
1969,3,16,,,,0.6,0.5,0.5,1.0,1.0,
1969,4,16,,,0.4,,,1.3000001,2.0,1.4,2.2
1969,5,16,,,1.4,,,2.3,,2.2,2.8
1969,6,16,3.6000001,2.4,,3.6000001,2.7,3.8,4.0,2.1000001,3.9
1969,7,16,3.1000001,2.8,3.5,3.2,,3.1000001,,3.0,4.0
1969,8,16,1.6,2.1000001,,2.6000001,2.2,3.3,2.7,2.1000001,
1969,9,16,,,0.6,,,,1.5,,2.8
